number of equals =	782
number of contains =	109
notInAbstractList =	6985
Appoaches:
	Sbj-Obj =	579
	Pronoun-Obj =	312
Extraction:
	In Sentence =	704
	In Paragraph =	187
Blank Sentences =	0
Number of articles not found in 2016-10 wikipedia nif version =	0	
Kind of Match	Section	Section Title	Extraction	Approach	Blank Sentence	NIF-Anchor	Subject	Relation	Object	Sentence	Context
Contains	1	Life	In Sentence	Pronoun-Obj		Central Committee of the Communist Party of China	http://dbpedia.org/resource/Ye_Jianying	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Communist_Party_of_China	(**he=Ye Jianying**): he was also a Vice Chairman of the Central Committee of the Communist Party of China	Life Born Ye Yiwei (simplified Chinese: 叶宜伟; traditional Chinese: 葉宜偉; pinyin: Yè Yíwěi; Wade–Giles: Yeh I-wei) into a wealthy Christian Hakka merchant family in Mei County, Guangdong his courtesy name was Cangbai (滄白). After graduation from the Yunnan Military Academy in 1919, he joined Sun Yat-sen and the Kuomintang (KMT). He taught at the Whampoa Military Academy, and in 1927 joined the Communist Party. That year, he participated in the failed Nanchang Uprising and was forced to flee to Hong Kong with two other uprising leaders, Zhou Enlai and Ye Ting (unrelated to Ye Jianying), with only a pair of handguns to share between them. Shortly after, he faithfully carried out his assigned duties during the Guangzhou Uprising, although he had been opposed to it; upon this uprising's failure he was once again obliged to flee to Hong Kong with Ye Ting and Nie Rongzhen. However, Ye was far more fortunate than Ye Ting, who was made a scapegoat for the Comintern's failures and forced into exile. Ye was not blamed, and subsequently studied military science in Moscow. After returning to China in 1932 he joined the Jiangxi Soviet, serving as Chief of Staff of Zhang Guotao's Fourth Front Army. However, after Zhang's fighters met up with Mao Zedong's force during the Long March, the two leaders disagreed on the subsequent move of the Chinese Red Army. Zhang insisted on turning southward to establish a new base in the regions inhabited by Tibetan and Qiang minorities. (This later proved to be a disaster, as Mao had anticipated, with Zhang losing over 75% of his men and retreating to the Communist base at Shaanxi.) During the two leaders' disagreement, Ye – though he was Zhang's Chief of Staff – sided with Mao; and instead of supporting Zhang unconditionally as he had during the Guangzhou Uprising, Ye absconded to Mao's headquarters with Zhang's code books and maps. As a result, Zhang's communications with Comintern were cut, while Mao was able to establish a radio link, leading to Comintern's acceptance of Mao's leadership in the Communist Party of China. Mao would never forget the Ye's contribution, observing later that "Ye Jianying saved the (Chinese Communist) Party, the (Chinese) Red Army, and the (Chinese) Revolution". During the Long March, Ye assisted Liu Bocheng in directing the crossing of the Yangtze River at Anshunchang and Luding Bridge. After 1936, Ye became director of the offices that liaised with the KMT, first in Xi'an, then in Nanjing and finally in Chongqing. He worked together with Zhou Enlai in this capacity. After the establishment of the People's Republic of China, Ye was placed in charge of Guangdong, which was to cost him his political career under Mao's reign. Ye understood that the economic conditions in Canton were very different from those in the rest of China, since most Cantonese landlords were peasants themselves who participated in production without exploiting their tenants. He therefore declined to dispossess the landlords, and instead protected their businesses and land. However, Ye's policies contradicted the general directives of the Party-mandated land reform, which emphasized class struggle. His policies deemed too soft, Ye and his local cadres were soon replaced by Lin Biao's, and a much harsher policy was implemented, with Ye's political career effectively over. However, Mao did not forget what Ye had done for him during the Long March, and thus removed him only from political posts while preserving his military positions. As a result, until 1968, Ye remained active in various military functions, having been made a marshal in 1955. Ye was clever in using his military influence to provide limited support and protection for reformers like Zhao Ziyang, and he was responsible for interfering with assassination attempts on Deng Xiaoping during the Cultural Revolution. After Lin Biao was overthrown in 1971, Ye's influence grew, and in 1975 he was appointed Defense Minister, taking Lin Biao's post. From 1973, he was also a Vice Chairman of the Central Committee of the Communist Party of China. He led the conspiracy of generals and Party elders that overthrew Jiang Qing and the Gang of Four; during initial planning at his residence, he and Li Xiannian communicated by writing, although they sat next to each other, because of the possibility of bugging. Thanks to Ye's support of Chairman Hua Guofeng, he was confirmed as party vice-chairman at the Eleventh National Congress of the Communist Party of China in 1977. Because the physical demands of Defense Minister were too great for the octogenarian Ye, he resigned from that position in 1978 and was appointed Chairman of the Standing Committee of the National People's Congress, filling a post left unoccupied since Zhu De's death in 1976. As such, Ye was China's ceremonial Head of State. Ye retired from this position in 1983 and in 1985 he withdrew completely from the Politburo. He died a little over a year later at the age of 89.	
Equal	1	Life	In Paragraph	Sbj-Obj		Communist Party of China	http://dbpedia.org/resource/Ye_Jianying	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Communist_Party_of_China	Ye Jianying (simplified Chinese: 叶剑英; traditional Chinese: 葉劍英; pinyin: Yè Jiànyīng; Wade–Giles: Yeh Chien-ying; Jyutping: Yip Gim-ying; 28 April 1897 – 22 October 1986) was a Chinese communist general, Marshal of the People's Liberation Army. As the chairman of the Standing Committee of the National People's Congress from 1978 to 1983, Ye was the head of state of the People's Republic of China.  Life Born Ye Yiwei (simplified Chinese: 叶宜伟; traditional Chinese: 葉宜偉; pinyin: Yè Yíwěi; Wade–Giles: Yeh I-wei) into a wealthy Christian Hakka merchant family in Mei County, Guangdong his courtesy name was Cangbai (滄白). After graduation from the Yunnan Military Academy in 1919, he joined Sun Yat-sen and the Kuomintang (KMT). He taught at the Whampoa Military Academy, and in 1927 joined the Communist Party. That year, he participated in the failed Nanchang Uprising and was forced to flee to Hong Kong with two other uprising leaders, Zhou Enlai and Ye Ting (unrelated to Ye Jianying), with only a pair of handguns to share between them. Shortly after, he faithfully carried out his assigned duties during the Guangzhou Uprising, although he had been opposed to it; upon this uprising's failure he was once again obliged to flee to Hong Kong with Ye Ting and Nie Rongzhen. However, Ye was far more fortunate than Ye Ting, who was made a scapegoat for the Comintern's failures and forced into exile. Ye was not blamed, and subsequently studied military science in Moscow. After returning to China in 1932 he joined the Jiangxi Soviet, serving as Chief of Staff of Zhang Guotao's Fourth Front Army. However, after Zhang's fighters met up with Mao Zedong's force during the Long March, the two leaders disagreed on the subsequent move of the Chinese Red Army. Zhang insisted on turning southward to establish a new base in the regions inhabited by Tibetan and Qiang minorities. (This later proved to be a disaster, as Mao had anticipated, with Zhang losing over 75% of his men and retreating to the Communist base at Shaanxi.) During the two leaders' disagreement, Ye – though he was Zhang's Chief of Staff – sided with Mao; and instead of supporting Zhang unconditionally as he had during the Guangzhou Uprising, Ye absconded to Mao's headquarters with Zhang's code books and maps. As a result, Zhang's communications with Comintern were cut, while Mao was able to establish a radio link, leading to Comintern's acceptance of Mao's leadership in the Communist Party of China	Life Born Ye Yiwei (simplified Chinese: 叶宜伟; traditional Chinese: 葉宜偉; pinyin: Yè Yíwěi; Wade–Giles: Yeh I-wei) into a wealthy Christian Hakka merchant family in Mei County, Guangdong his courtesy name was Cangbai (滄白). After graduation from the Yunnan Military Academy in 1919, he joined Sun Yat-sen and the Kuomintang (KMT). He taught at the Whampoa Military Academy, and in 1927 joined the Communist Party. That year, he participated in the failed Nanchang Uprising and was forced to flee to Hong Kong with two other uprising leaders, Zhou Enlai and Ye Ting (unrelated to Ye Jianying), with only a pair of handguns to share between them. Shortly after, he faithfully carried out his assigned duties during the Guangzhou Uprising, although he had been opposed to it; upon this uprising's failure he was once again obliged to flee to Hong Kong with Ye Ting and Nie Rongzhen. However, Ye was far more fortunate than Ye Ting, who was made a scapegoat for the Comintern's failures and forced into exile. Ye was not blamed, and subsequently studied military science in Moscow. After returning to China in 1932 he joined the Jiangxi Soviet, serving as Chief of Staff of Zhang Guotao's Fourth Front Army. However, after Zhang's fighters met up with Mao Zedong's force during the Long March, the two leaders disagreed on the subsequent move of the Chinese Red Army. Zhang insisted on turning southward to establish a new base in the regions inhabited by Tibetan and Qiang minorities. (This later proved to be a disaster, as Mao had anticipated, with Zhang losing over 75% of his men and retreating to the Communist base at Shaanxi.) During the two leaders' disagreement, Ye – though he was Zhang's Chief of Staff – sided with Mao; and instead of supporting Zhang unconditionally as he had during the Guangzhou Uprising, Ye absconded to Mao's headquarters with Zhang's code books and maps. As a result, Zhang's communications with Comintern were cut, while Mao was able to establish a radio link, leading to Comintern's acceptance of Mao's leadership in the Communist Party of China. Mao would never forget the Ye's contribution, observing later that "Ye Jianying saved the (Chinese Communist) Party, the (Chinese) Red Army, and the (Chinese) Revolution". During the Long March, Ye assisted Liu Bocheng in directing the crossing of the Yangtze River at Anshunchang and Luding Bridge. After 1936, Ye became director of the offices that liaised with the KMT, first in Xi'an, then in Nanjing and finally in Chongqing. He worked together with Zhou Enlai in this capacity. After the establishment of the People's Republic of China, Ye was placed in charge of Guangdong, which was to cost him his political career under Mao's reign. Ye understood that the economic conditions in Canton were very different from those in the rest of China, since most Cantonese landlords were peasants themselves who participated in production without exploiting their tenants. He therefore declined to dispossess the landlords, and instead protected their businesses and land. However, Ye's policies contradicted the general directives of the Party-mandated land reform, which emphasized class struggle. His policies deemed too soft, Ye and his local cadres were soon replaced by Lin Biao's, and a much harsher policy was implemented, with Ye's political career effectively over. However, Mao did not forget what Ye had done for him during the Long March, and thus removed him only from political posts while preserving his military positions. As a result, until 1968, Ye remained active in various military functions, having been made a marshal in 1955. Ye was clever in using his military influence to provide limited support and protection for reformers like Zhao Ziyang, and he was responsible for interfering with assassination attempts on Deng Xiaoping during the Cultural Revolution. After Lin Biao was overthrown in 1971, Ye's influence grew, and in 1975 he was appointed Defense Minister, taking Lin Biao's post. From 1973, he was also a Vice Chairman of the Central Committee of the Communist Party of China. He led the conspiracy of generals and Party elders that overthrew Jiang Qing and the Gang of Four; during initial planning at his residence, he and Li Xiannian communicated by writing, although they sat next to each other, because of the possibility of bugging. Thanks to Ye's support of Chairman Hua Guofeng, he was confirmed as party vice-chairman at the Eleventh National Congress of the Communist Party of China in 1977. Because the physical demands of Defense Minister were too great for the octogenarian Ye, he resigned from that position in 1978 and was appointed Chairman of the Standing Committee of the National People's Congress, filling a post left unoccupied since Zhu De's death in 1976. As such, Ye was China's ceremonial Head of State. Ye retired from this position in 1983 and in 1985 he withdrew completely from the Politburo. He died a little over a year later at the age of 89.	
Equal	2	Federal politics	In Sentence	Sbj-Obj		United Australia Party	http://dbpedia.org/resource/Archibald_Fisken	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/United_Australia_Party	Fisken was elected to the federal House of Representatives in 1934, as the United Australia Party	Federal politics Fisken was elected to the federal House of Representatives in 1934, as the United Australia Party member for Ballaarat. He was notably concerned with unemployment, stating that "all the ills of the country would be rectified" if the problem was solved. Although mentioned as a possibility for promotion to the ministry, Fisken retired from parliament in 1937, stating that he wished to focus on his appointment as chairman of the Australian Meat Board.	
Equal	1	Biography	In Sentence	Sbj-Obj		Australian Labor Party	http://dbpedia.org/resource/Ben_Wyatt	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Australian_Labor_Party	Wyatt intended to challenge Eric Ripper as Leader of the Opposition and of the Australian Labor Party	Biography Wyatt was born on 1 April 1974 in Wewak, a town on the northern coast of what was then Territory of Papua New Guinea. His parents were both school-teachers on an exchange program—his father, Cedric Wyatt, was originally from the Pilbara, and his mother was originally from Newcastle, New South Wales. Wyatt has Yamatji heritage through his father, and his cousin, Ken Wyatt, was the first member of the Australian House of Representatives of Indigenous Australian descent. His family returned to Perth, Western Australia, in 1976. Wyatt grew up in regional Western Australia, with his parents teaching in various locations in the Goldfields, including Laverton and Kalgoorlie. He returned to Perth to attend high school at Aquinas College, and later studied at the University of Western Australia, graduating with a Bachelor of Laws degree. He also attended the Royal Military College, Duntroon, graduating as an officer in 1996, and later received the Australian Defence Medal. After working in law firms in Perth and Sydney, Wyatt received an Ambassadorial Scholarship in 2001 from the Rotary Foundation, allowing him to study comparative politics at the London School of Economics. After returning to Western Australia in 2002, Wyatt began working at Minter Ellison, one of the "Big Six" law firms in Australia. He also worked at the Department of Public Prosecutions before running for parliament at the 2006 Victoria Park by-election, triggered by the resignation of Geoff Gallop, the Premier of Western Australia at the time. Wyatt won the seat with 49.38% of the direct vote and 61.18% of the two-party vote – a swing of 7.93 and 4.86 points, respectively, against the Australian Labor Party, becoming the second-youngest sitting parliamentarian and the third Indigenous Australian in parliament. After Labor's defeat in the 2008 state election, Wyatt was promoted to the role of treasurer in the new shadow cabinet as well as Shadow Minister for Federal–State Relations and Shadow Minister for Culture and the Arts. In January 2011, Wyatt intended to challenge Eric Ripper as Leader of the Opposition and of the Australian Labor Party in Western Australia, but withdrew after finding little support amongst caucus members. Ripper resigned from the position in January 2012, but Wyatt did not contest the leadership, with Mark McGowan was elected unopposed as Leader of the Opposition.	
Contains	4	External links	In Paragraph	Sbj-Obj		Séamus Kirk's page on the Fianna Fáil website	http://dbpedia.org/resource/Séamus_Kirk	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Fianna_Fáil	Séamus Kirk (born 26 April 1945) is an Irish Fianna Fáil politician. He was Ceann Comhairle (chairman) of Dáil Éireann from October 2009 to March 2011, and he has been a Teachta Dála (TD) for the Louth constituency since 1982.  Background Kirk was born in Drumkeith, County Louth. He is married to Mary McGeough. They have three sons and one daughter and live in Knockbridge, County Louth. He was educated at CBS Dundalk. He was a farmer and agricultural adviser before entering politics. He is a former player on the Louth County GAA Team.  Political career He was a member of Louth County Council from 1974 to 1985, and he was first elected to the Dáil Éireann at the November 1982 general election as a member of the 24th Dáil. He has been returned in each subsequent election. Kirk was Minister of State at the Department of Agriculture and Food from 1987 to 1992. Later, he was the chairman of the Fianna Fáil parliamentary party from 2002 until October 2009. He was also an unsuccessful candidate for election to the European Parliament in 2004 in the East constituency. His running mate Liam Aylward took a seat for Fianna Fáil. On 13 October 2009, Kirk succeeded John O'Donoghue as Ceann Comhairle after O'Donoghue resigned over an expenses scandal. He was nominated for that post by Taoiseach Brian Cowen and seconded by Tanáiste Mary Coughlan, and he defeated Fine Gael's Dinny McGinley by 87 votes to 51 votes. McGinley had been nominated by his party's leader, Enda Kenny. He is the Fianna Fáil spokesperson on Horticulture and Rural Affairs. In September 2014, he announced he would not be contesting the 2016 general election.  References   External links  * Official website  * Séamus Kirk's page on the Fianna Fáil website	External links  * Official website  * Séamus Kirk's page on the Fianna Fáil website	
Equal	1	Career	In Sentence	Sbj-Obj		Australian Labor Party	http://dbpedia.org/resource/Peter_Black_(Australian_politician)	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Australian_Labor_Party	Black represented Murray-Darling from 1999 to 2007 for the Australian Labor Party	Career Black was born in the Sydney suburb of Hurstville and educated at Sydney Boy's Technical High School and received a Bachelor of Science from the University of New South Wales. He was a Science teacher at Willyama High School in Broken Hill before running for New South Wales Parliament. Black became a Broken Hill Council Alderman in 1977 and served a record 19 years as Mayor of Broken Hill, from 1980 until 1999. Black represented Murray-Darling from 1999 to 2007 for the Australian Labor Party. He was accused of having a drinking problem by other parliamentarians, including his political opponents. Black lost his seat at the New South Wales state election, 2007, after a redistribution gave the expanded Murray-Darling seat an overall National Party majority.	
Equal	1.4	Bean in the BNP and BDP	In Sentence	Sbj-Obj		British National Party	http://dbpedia.org/resource/John_Bean	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/British_National_Party	Bean eventually ended his retirement after the political fall of John Tyndall and joined the British National Party	Bean in the BNP and BDP Bean eventually ended his retirement after the political fall of John Tyndall and joined the British National Party under the leadership of Nick Griffin. He became an active official of the BNP (mostly in administration) and was a candidate for the party in the 2004 European elections, where he was seventh on a list of seven candidates for the Scotland constituency. He formerly ran his own website, but then wrote a regular column for the main BNP website, and served as editor of BNP magazine Identity until March 2010. Due to dissatisfaction with his leadership, John Bean has demanded that Nick Griffin resign as National Chairman and focus more on the North West region. In May 2011, he endorsed Andrew Brons (the BNP MEP for Yorkshire and the Humber) He made significant contributions to the Brons team web site, including articles on Genetics and Inheritance and  Nationalism and a European Confederation. He subsequently became involved in Brons's party the British Democratic Party, established in February 2013.	
Equal	1.2	National Labour Party and BNP	In Sentence	Sbj-Obj		British National Party	http://dbpedia.org/resource/John_Bean	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/British_National_Party	Bean decided to merge his party with another LEL splinter group, the White Defence League in 1960 to form the British National Party	National Labour Party and BNP After a spell on the sidelines he then linked up with Andrew Fountaine, who had been attempting to form his own party, the National Front, and began to produce a journal, National Unity. His work attracted the attention of A. K. Chesterton and, with the National Front idea failing to get off the ground, he decided to join the League of Empire Loyalists, serving as Northern Organiser and then in the HQ in London. Continuing to produce his paper, now called The Loyalist, Bean soon became frustrated at both the lack of political activity and the links to the Conservative Party that were the hallmarks of the LEL and so left in 1957 to set up the National Labour Party with Fountaine. Fountaine, a Norfolk landowner from a patrician family, was officially President of the new group although he was largely a figurehead, with control actually lying with Bean. The NLP gained a few minor results in elections, but was always destined to be a small fringe movement, and as a result Bean decided to merge his party with another LEL splinter group, the White Defence League in 1960 to form the British National Party. Bean was made leader of the party upon its foundation. Early in the groups life both Bean and former White Defence League leader Colin Jordan were approached by Oswald Mosley, who offered them roles in his Union Movement if they agreed to it subsuming the BNP, but both men rejected the offer. Initially gaining some support in London, the party soon ran into trouble when it became clear that Colin Jordan was emerging as its spokesman. A journalist commented in 1962 that Jordan was becoming the British Adolf Hitler, Bean jokingly responded to the Daily Mail reporter that that made him "the British Joseph Goebbels". Despite this, Bean, soon clashed with Jordan over his extremism and before long Jordan had left to form the National Socialist Movement, taking emerging figures John Tyndall and Denis Pirie with him. Matters had come to a head at the party's national council meeting in 1962 when Bean proposed a motion to condemn Jordan's open support for Nazism. It was passed 7 to 5, but the party immediately split as a result, albeit with around 80% of the membership remaining within the BNP. Bean had blamed the associations with Nazism that Jordan and Tyndall brought on the party's marginal position in British politics. At the 1964 general election Bean stood as BNP candidate in Southall and obtained 3,410 votes (9.3%) which was the highest post-war vote for a minority party at that time. Another BNP candidate picked up nearly 2,000 votes in Deptford. In 1966 he again stood in Southall but his vote fell to 2,600. With BNP membership only marginally increasing, Bean felt the need to try and create a nationalist front with like groups and arranged, with the help of Ted Budden, a private meeting with his old mentor A.K. Chesterton and a spokesman of the Racial Preservation Society. The result of the meeting was the founding of the National Front in 1967.	
Equal	1	Political career	In Sentence	Sbj-Obj		Commonwealth Liberal Party	http://dbpedia.org/resource/Richard_Foster_(Australian_politician)	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Commonwealth_Liberal_Party	Foster won the seat of Wakefield in the Australian House of Representatives at a 1909 by-election for the Commonwealth Liberal Party	Political career On 19 April 1893, Foster was elected to the South Australian House of Assembly as the member for Newcastle, a seat he held until Newcastle was abolished on 2 May 1902. From 3 May 1902 until 2 November 1906, Foster represented Flinders. He was Commissioner for Public Works from 8 December 1899 to 4 July 1904 and Minister for Industry from 1902 to 1904 in the liberal governments of Frederick Holder and John Jenkins. He resigned from the ministry in 1904, but still supported Jenkins until it fell in 1905 and was then Commissioner for Public Works and Minister for Agriculture in the conservative administration of Richard Butler, but lost his seat in 1906. Foster won the seat of Wakefield in the Australian House of Representatives at a 1909 by-election for the Commonwealth Liberal Party. In December 1921, he was appointed Minister for Works and Railways in the Hughes ministry, but was dropped from the ministry in February 1923 by Stanley Bruce. He refused to join the South Australian Country Party and was beaten by its candidate, Maurice Collins in the 1928 elections. Foster died in the Adelaide suburb of St Peters on 5 January 1932, survived by his wife, three daughters and a son.	
Equal	2	Political career	In Sentence	Sbj-Obj		Liberal Party of Australia	http://dbpedia.org/resource/Angus_Bethune_(politician)	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Liberal_Party_of_Australia	Bethune was elected to the Tasmanian House of Assembly at the 1946 general election on 23 November 1946, representing the seat of Wilmot (now Lyons) for the newly formed Liberal Party of Australia	Political career Bethune was elected to the Tasmanian House of Assembly at the 1946 general election on 23 November 1946, representing the seat of Wilmot (now Lyons) for the newly formed Liberal Party of Australia. On 19 March 1960, Bethune became Leader of the Opposition when the leader of the Liberal Party, Tim Jackson resigned in protest at party disunity and a lack of support for his leadership. On 7 September 1966, Kevin Lyons (the son of former Premier and Prime Minister Joseph Lyons) resigned from the state Liberal Party after a dispute over preselection, and on 15 October formed the Centre Party. In 1969, Lyons held the balance of power, and offered his support to Bethune to form government with himself as Deputy Premier. Bethune accepted. This forced Labor Premier Eric Reece to resign on 26 May, making Bethune the first non-Labor Premier of Tasmania in 35 years, and the first Liberal to hold the post. He also served as his own Treasurer. During his term as Premier, Bethune introduced a number of important initiatives, although he had pledged to avoid "revolutionary changes". Bethune's government introduced random breath tests to tackle drink driving, made the wearing of seatbelts compulsory, set up the Tasmania Parks and Wildlife Service, built more schools and tightened state finances. Bethune was instrumental in the establishment of a Hansard service for the Tasmanian parliament, although he was no longer Premier by the time the system was introduced. Kevin Lyons had lost a vote to introduce Hansard in 1960, and with the Bethune-Lyons coalition in power in 1969, Bethune sought a report into the feasibility of such a transcription service. The report was not completed until 1973, but Hansard was considered by Bethune's successors Eric Reece and Doug Lowe until finally being implemented in 1979. In 1972, Kevin Lyons dissolved the coalition between the Centre and Liberal parties, and was highly critical of Bethune. Bethune was forced to the polls, and the instability in his government saw him lose power in the election to Eric Reece, who returned as Premier.	
Equal	2	Career	In Sentence	Pronoun-Obj		Indian National Congress	http://dbpedia.org/resource/Raninder_Singh	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Indian_National_Congress	(**he=Raninder Singh**): He started his political career in late 1990s, by assisting during the election campaigns of his father and mother Preneet Kaur, an Indian National Congress	Career He started his political career in late 1990s, by assisting during the election campaigns of his father and mother Preneet Kaur, an Indian National Congress MP from the Patiala Lok Sabha constituency, three times, 1999, 2004 and 2009. Subsequently joined the Youth Congress division of party himself. In 2005, he was appointed General Secretary of the Punjab Pradesh Congress Committee(PCC) in 2005 and made in-charge of the Bathinda district. In the coming years, he worked in the region, and as a result he was credited for Congress winning the maximum seats in the Malwa region, in the State Assembly elections in India, 2007, while the party faced a rout in Majha and Doaba regions of Punjab. He unsuccessfully contested Lok Sabha elections against Harsimrat Kaur Badal, the wife of Punjab Deputy Chief Minister Sukhbir Singh Badal in 2009 general elections, from Bathinda, in a high-profile run up to the elections. He lost 2012 Punjab Assembly elections in 2012 from Samana constituency.	
Equal	1	Political career	In Sentence	Pronoun-Obj		Awami National Party	http://dbpedia.org/resource/Zahid_Khan_(politician)	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Awami_National_Party	(**he=Zahid Khan (politician)**): He is the central spokesman of Awami National Party	Political career He belongs to Dir District in Khyber-Pakhtunkhwa province of Pakistan, and was elected to the Senate of Pakistan in March 2009 on general seat as Awami National Party candidate. He is the chairperson of Senate Committee on Water and Power and member of senate committees of Communications, Information Technology & Telecommunication and Parliamentary Affairs. He is the central spokesman of Awami National Party.	
Equal	1	Political career	In Sentence	Pronoun-Obj		Awami National Party	http://dbpedia.org/resource/Zahid_Khan_(politician)	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Awami_National_Party	(**he=Zahid Khan (politician)**): He is the central spokesman of Awami National Party	Political career He belongs to Dir District in Khyber-Pakhtunkhwa province of Pakistan, and was elected to the Senate of Pakistan in March 2009 on general seat as Awami National Party candidate. He is the chairperson of Senate Committee on Water and Power and member of senate committees of Communications, Information Technology & Telecommunication and Parliamentary Affairs. He is the central spokesman of Awami National Party.	
Contains	4	External links	In Paragraph	Sbj-Obj		Awami National Party Official Website	http://dbpedia.org/resource/Zahid_Khan_(politician)	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Awami_National_Party	Zahid Khan (Urdu: محمد زاہد خان b. 14 April 1956) is a Pakistani Politician and Member of Senate of Pakistan, currently serving as Chairperson- Senate Committee on Water and Power.  Political career He belongs to Dir District in Khyber-Pakhtunkhwa province of Pakistan, and was elected to the Senate of Pakistan in March 2009 on general seat as Awami National Party candidate. He is the chairperson of Senate Committee on Water and Power and member of senate committees of Communications, Information Technology & Telecommunication and Parliamentary Affairs. He is the central spokesman of Awami National Party.  See also  *  List of Senators of Pakistan  *  List of committees of the Senate of Pakistan  References   External links  * Senate of Pakistan Official Website  * Awami National Party Official Website	External links  * Senate of Pakistan Official Website  * Awami National Party Official Website	
Equal	2	Career	In Paragraph	Sbj-Obj		Tricolour Flame	http://dbpedia.org/resource/Luca_Romagnoli	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Tricolour_Flame	Luca Romagnoli (born on 12 September 1961 in Rome) is an Italian politician and former Member of the European Parliament for Southern Italy with the neo-fascist party Fiamma Tricolore, being a Non-Inscrit (for a short time, ITS group member) in the European Parliament. He sat on its Committee on Transport and Tourism, and was a substitute for the Committee on Employment and Social Affairs and a member of the Delegation for relations with Mercosur. Romagnoli is a holocaust revisionist and claimed in an interview that he has "no elements to say whether gas chambers of extermination camps existed or not". However, he later claimed that he was simply being misunderstood in an interview given to the journalist Enrico Mentana, clarifying his stance on the Holocaust.  Education  *  1989: Graduate in geography (University of Rome La Sapienza)  Career  *  1989-1990: worked as a researcher for Oceansismica S.p.A  *  carried out research at the University of Maputo in Mozambique (1991) and Trinity College, Dublin  *  1990-1993: research doctorate in geography  *  researcher at the Department of Human Geography of the Faculty of Letters and Philosophy of 'La Sapienza' University, Rome  *  2004: associate professor in the scientific disciplinary sector of geography  *  Carried out research in the context of professional collaboration with  *  Pio V Institute of Political Studies, the Ministry of Labour and Censuses  *  2002-2013: National Secretary of the Tricolour Flame	Career  *  1989-1990: worked as a researcher for Oceansismica S.p.A  *  carried out research at the University of Maputo in Mozambique (1991) and Trinity College, Dublin  *  1990-1993: research doctorate in geography  *  researcher at the Department of Human Geography of the Faculty of Letters and Philosophy of 'La Sapienza' University, Rome  *  2004: associate professor in the scientific disciplinary sector of geography  *  Carried out research in the context of professional collaboration with  *  Pio V Institute of Political Studies, the Ministry of Labour and Censuses  *  2002-2013: National Secretary of the Tricolour Flame  *  Author of numerous articles, scientific articles and reviews See also: European Parliament election, 2004 (Italy)	
Equal	1.1	Early life and career	In Sentence	Pronoun-Obj		Communist Party of Italy	http://dbpedia.org/resource/Ignazio_Silone	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Communist_Party_of_Italy	(**he=Ignazio Silone**): He was a founding member of the breakaway Communist Party of Italy	Early life and career He was born in the town of Pescina in the Abruzzo region and lost many family members, including his mother, in the 1915 Avezzano earthquake. His father had died in 1911. Silone joined the Young Socialists group of the Italian Socialist Party (PSI), rising to be their leader. He was a founding member of the breakaway Communist Party of Italy (PCd'I) in 1921, and became one of its covert leaders during the Fascist regime. Ignazio's brother Romolo Tranquilli was arrested in 1928 for being a member of the PCI, and he died in prison in 1931 as a result of the severe beatings he received.	
Equal	2.1	Political career	In Sentence	Sbj-Obj		Livable Netherlands	http://dbpedia.org/resource/Pim_Fortuyn	http://dbpedia.org/ontology/party	http://dbpedia.org/resource/Livable_Netherlands	Fortuyn was elected "lijsttrekker" of the newly formed Livable Netherlands	Political career In 1992 Fortuyn wrote "Aan het volk van Nederland" (To the people of the Netherlands), declaring he was the successor to the charismatic but controversial 18th-century Dutch politician Joan van der Capellen tot den Pol. A one-time communist and former member of the social-democratic Labour Party, Fortuyn was elected "lijsttrekker" of the newly formed Livable Netherlands party by a large majority on 26 November 2001, prior to the Dutch general election of 2002. On 9 February 2002, he was interviewed by the Volkskrant, a Dutch newspaper (see below). His statements were considered so controversial that the party dismissed him as lijsttrekker the next day. Fortuyn had said that he favoured putting an end to Muslim immigration, if possible. Having been rejected by Livable Netherlands, Fortuyn founded his own party Pim Fortuyn List (LPF) on 11 February 2002. Many Livable Netherlands supporters transferred their support to the new party. Heading the list of the Livable Rotterdam party, a local issues party, he achieved a major victory in the Rotterdam district council elections in early March 2002. The new party won about 36% of the seats, making it the largest party in the council. For the first time since the Second World War, the Labour Party was out of power in Rotterdam. Fortuyn's victory made him the subject of hundreds of interviews during the next three months, and he made many statements about his political ideology. In March he released his book The Mess of Eight Purple Years (De puinhopen van acht jaar Paars), which he used as his political agenda for the upcoming general election. Purple is the colour to indicate a coalition government consisting of left parties (red) and conservative-liberal parties (blue). The Netherlands had been governed by such a coalition for eight years at that time.	
