15	John B. Anderson	SchoolAttended	University of Illinois College of Law	Section	1	University of Illinois College of Law	exact	Anderson was born in Rockford, Illinois, where he grew up, the son of Mabel Edna (née Ring) and E. Albin Anderson. His father was a Swedish immigrant, as were his maternal grandparents. In his youth, he worked in his family's grocery store. He graduated as the valedictorian of his class at Rockford Central High School. He graduated from the University of Illinois in 1939, and started law school, but his education was interrupted by World War II. He enlisted in the Army in 1943, and served as a staff sergeant in the U.S. Field Artillery in France and Germany until the end of the war, receiving four battle stars. After the war, Anderson returned to complete his education, eventually earning a Juris Doctor (J.D.) from the University of Illinois College of Law	http://nif.dbpedia.org/wiki/en/John_B._Anderson?dbpv=2016-10&nif=phrase&char=1182,1219
20	Katharine Hepburn	SchoolAttended	Bryn Mawr College	Section	1	Bryn Mawr College	exact	In 1924 Hepburn gained a place at Bryn Mawr College	http://nif.dbpedia.org/wiki/en/Katharine_Hepburn?dbpv=2016-10&nif=phrase&char=5309,5326
20	Katharine Hepburn	SchoolAttended	Bryn Mawr College	Abstract	0	Bryn Mawr College	exact	Raised in Connecticut by wealthy, progressive parents, Hepburn began to act while studying at Bryn Mawr College	http://nif.dbpedia.org/wiki/en/Katharine_Hepburn?dbpv=2016-10&nif=phrase&char=574,591
24	Richard J. Daley	SchoolAttended	De La Salle Institute	Section	1.1	De La Salle Institute	exact	Daley attended the elementary school of his parish, Nativity of Our Lord, and De La Salle Institute	http://nif.dbpedia.org/wiki/en/Richard_J._Daley?dbpv=2016-10&nif=phrase&char=2536,2557
25	Richard M. Daley	SchoolAttended	De La Salle Institute	Section	1	De La Salle Institute	exact	Daley graduated from De La Salle Institute	http://nif.dbpedia.org/wiki/en/Richard_M._Daley?dbpv=2016-10&nif=phrase&char=2592,2613
29	Sarvepalli Radhakrishnan	SchoolAttended	Madras Christian College	Section	1.2	Madras Christian College	exact	Radhakrishnan was awarded scholarships throughout his academic life. He joined Voorhees College in Vellore but switched to the Madras Christian College	http://nif.dbpedia.org/wiki/en/Sarvepalli_Radhakrishnan?dbpv=2016-10&nif=phrase&char=2087,2111
30	Michael T. Flynn	SchoolAttended	Naval War College	Section	1	Naval War College	exact	Flynn was born in Middletown, Rhode Island, the son of Helen Frances (Andrews), who worked in real estate, and Charles Francis Flynn, a banker. He graduated from the University of Rhode Island with a Bachelor of Science degree in management science in 1981 and was a Distinguished Military Graduate of the Reserve Officers' Training Corps. He also earned a Master of Business Administration in Telecommunications from Golden Gate University, a Master of Military Art and Science from the United States Army Command and General Staff College, and a Master of Arts in National Security and Strategic Studies from the Naval War College	http://nif.dbpedia.org/wiki/en/Michael_T._Flynn?dbpv=2016-10&nif=phrase&char=2667,2684
30	Michael T. Flynn	SchoolAttended	Naval War College	Section	1	Naval War College	exact	Flynn is a graduate of the Military Intelligence Officer Basic Course, Military Intelligence Officer Advanced Course, Army Command and General Staff College, the School of Advanced Military Studies, and Naval War College	http://nif.dbpedia.org/wiki/en/Michael_T._Flynn?dbpv=2016-10&nif=phrase&char=2889,2906
31	William Thurston	SchoolAttended	New College of Florida	Section	2	New College of Florida	exact	Thurston was born in Washington, D.C. to a homemaker and an aeronautical engineer. He received his bachelor's degree from New College (now New College of Florida	http://nif.dbpedia.org/wiki/en/William_Thurston?dbpv=2016-10&nif=phrase&char=5075,5097
32	Ursula K. Le Guin	SchoolAttended	Radcliffe College	Section	1.2	Radcliffe College	exact	Ursula and her three older brothers, Karl, Theodore, and Clifford, were encouraged to read and were exposed to their parents' dynamic friend group. Le Guin has stated that, in retrospect, she is grateful for the ease and happiness of her upbringing. The encouraging environment fostered Le Guin's interest in literature; her first fantasy story was written at age 9, her first science fiction story submitted for publication in the magazine Astounding Science Fiction at age 11. The family spent the academic year in Berkeley, retreating to a Napa Valley estate in the summers. She was interested in biology and poetry, but found math difficult. Le Guin attended Berkeley High School. She received her B.A. (Phi Beta Kappa) in Renaissance French and Italian literature from Radcliffe College	http://nif.dbpedia.org/wiki/en/Ursula_K._Le_Guin?dbpv=2016-10&nif=phrase&char=1981,1998
33	Susan Fiske	SchoolAttended	Radcliffe College	Section	1	Radcliffe College	exact	Fiske comes from a family of psychologists and civil activists. Her father, Donald W. Fiske, was an influential psychologist who spent most of his career at the University of Chicago. Her mother, Barbara Page Fiske, was a civic leader in Chicago. Her brother, Alan Page Fiske, is an anthropologist at UCLA. Fiske's grandmother and great grandmother were Suffragette members. In 1973, Susan Fiske enrolled at Radcliffe College	http://nif.dbpedia.org/wiki/en/Susan_Fiske?dbpv=2016-10&nif=phrase&char=1160,1177
34	James Dewar	SchoolAttended	University of Edinburgh	Section	1	University of Edinburgh	exact	James Dewar was born in Kincardine, Perthshire (now in Fife) in 1842, the youngest of six boys of Thomas Dewar, a vintner, and his wife, Ann Eadie. James was educated at Kincardine Parish School and then Dollar Academy. He lost his parents when he was 15, soon after leaving the Academy, but was still able to attend University of Edinburgh	http://nif.dbpedia.org/wiki/en/James_Dewar?dbpv=2016-10&nif=phrase&char=706,729
36	Barbara Mawer	SchoolAttended	University of Edinburgh	Section	1	University of Edinburgh	exact	Barbara Entwistle was born on 6 March 1939 in Blackburn to Thomas Entwistle, a teacher, and Gladys Mary Entwistle (née Cornall). She attended Blackburn High School and Queen Mary School in Lytham St Annes. She received a BSc in biochemistry from the University of Edinburgh	http://nif.dbpedia.org/wiki/en/Barbara_Mawer?dbpv=2016-10&nif=phrase&char=479,502
37	Brian Smith (bishop)	SchoolAttended	University of Edinburgh	Abstract	0	University of Edinburgh	exact	Smith was born in Edinburgh and educated at George Heriot's School, Edinburgh and the University of Edinburgh	http://nif.dbpedia.org/wiki/en/Brian_Smith_(bishop)?dbpv=2016-10&nif=phrase&char=189,212
38	Lornna Soto	SchoolAttended	University of Puerto Rico at Carolina	Section	1	University of Puerto Rico at Carolina	exact	Lornna Soto was born on May 27, 1970 in Río Piedras, Puerto Rico. She is the third of nine children born to José "Chemo" Soto, current mayor of Canóvanas, Puerto Rico, and Delia "Niní" Villanueva. Soto has a Bachelor's degree in Finance from the University of Puerto Rico at Carolina	http://nif.dbpedia.org/wiki/en/Lornna_Soto?dbpv=2016-10&nif=phrase&char=667,704
39	Michael T. Flynn	SchoolAttended	University of Rhode Island	Section	1	University of Rhode Island	exact	Flynn was born in Middletown, Rhode Island, the son of Helen Frances (Andrews), who worked in real estate, and Charles Francis Flynn, a banker. He graduated from the University of Rhode Island	http://nif.dbpedia.org/wiki/en/Michael_T._Flynn?dbpv=2016-10&nif=phrase&char=2218,2244
40	Armen Takhtajan	SchoolAttended	Yerevan State University	Section	1.2	Yerevan State University	exact	The Takhtajans had three children, Armen (1910–2009), Nellie (1914—1994) and Nora (1918—1965). In 1918 the family were forced to flee to northern Armenia because of the pogroms. Throughout his childhood, Armen showed a keen interest in Narural history, travelling with his father. Armen attended school in Tbilisi in nearby Georgia, initially at Unified Labor School number 42 (former Mantashevskom commercial school). There he came under the influence of one of his teachers, Alexander Konstantinovich Makaev (Makashvili) (1896–1962), who had previously taught agriculture at Tbilisi State University, and had produced a dictionary of botanical names in Georgian, Russian and Latin. Makaev would take Armen on botanical excursions, teaching him to identify plants from Sosnowski and Grossheim's "Determinants of plant life in the vicinity of Tbilisi" (1920). In 1928 he completed secondary school and travelled to Leningrad. There he volunteered at the biology school at Leningrad University and attended lectures by Vladimir Leontyevich Komarov (1869–1945) on plant morphology. In 1929 he began his studies in biology at Yerevan State University	http://nif.dbpedia.org/wiki/en/Armen_Takhtajan?dbpv=2016-10&nif=phrase&char=2825,2849
40	Armen Takhtajan	SchoolAttended	Yerevan State University	Section	2	Yerevan State University	exact	From 1938-48 he headed a Department at the Yerevan State University	http://nif.dbpedia.org/wiki/en/Armen_Takhtajan?dbpv=2016-10&nif=phrase&char=3726,3750
41	Ilie Verdeț	SchoolAttended	Bucharest Academy of Economic Studies	Abstract	0	Bucharest Academy of Economic Studies	exact	Born in Comănești, Bacău County, and a miner from age 12, he joined the Romanian Communist Party (PCR) in 1945. After graduating from the Bucharest Academy of Economic Studies	http://nif.dbpedia.org/wiki/en/Ilie_Verdeț?dbpv=2016-10&nif=phrase&char=207,244
43	Frederick Seitz	SchoolAttended	Lick-Wilmerding High School	Section	1	Lick-Wilmerding High School	exact	Born in San Francisco on July 4, 1911, Seitz graduated from Lick-Wilmerding High School	http://nif.dbpedia.org/wiki/en/Frederick_Seitz?dbpv=2016-10&nif=phrase&char=788,815
44	Li Peng	SchoolAttended	Moscow Power Engineering Institute	Section	2	Moscow Power Engineering Institute	exact	Like other Communist Party cadres of the third generation, Li gained a technical background. In 1941 he began studying at the Institute of Natural Science (the former Beijing Institute of Technology) in Yan'an. In 1948 he was sent to study at the Moscow Power Engineering Institute	http://nif.dbpedia.org/wiki/en/Li_Peng?dbpv=2016-10&nif=phrase&char=3436,3470
45	David Boies	SchoolAttended	New York University School of Law	Section	1	New York University School of Law	exact	Boies was born in Sycamore, Illinois, to two teachers, and raised in a farming community. He has four siblings. His first job was when he was 10 years old—a paper route with 120 customers. Boies has dyslexia and he did not learn to read until the third grade. Journalist Malcolm Gladwell has described the unique processes of reading and learning Boies experienced due to his dyslexia. Boies’s mother, for instance, would read stories to him when he was a child and Boies would memorize them because he could not follow the words on the page. In 1954, the family moved to California. Boies graduated from Fullerton Union High School in Fullerton, California. Boies attended the University of Redlands, received a B.S. from Northwestern University in 1964, a law degree magna cum laude from Yale Law School in 1966 and an LL.M. from New York University School of Law	http://nif.dbpedia.org/wiki/en/David_Boies?dbpv=2016-10&nif=phrase&char=1043,1076
47	George Washington Crile	SchoolAttended	Ohio Northern University	Abstract	0	Ohio Northern University	exact	Crile graduated from Ohio Northern University	http://nif.dbpedia.org/wiki/en/George_Washington_Crile?dbpv=2016-10&nif=phrase&char=21,45
50	Raman Parimala	SchoolAttended	Tata Institute of Fundamental Research	Abstract	0	Tata Institute of Fundamental Research	exact	Raman Parimala (born 21 November 1948) is an Indian mathematician known for her contributions to algebra. She is the Arts & Sciences Distinguished Professor of mathematics at Emory University. For many years, she was a professor at Tata Institute of Fundamental Research	http://nif.dbpedia.org/wiki/en/Raman_Parimala?dbpv=2016-10&nif=phrase&char=232,270
51	Irma Rangel (Texas politician)	SchoolAttended	Texas A&M University–Kingsville	Section	1	Texas A&M University–Kingsville	exact	Rangel and her oldest sister decided to attend the Texas College of Arts and Industries, now Texas A&M University–Kingsville	http://nif.dbpedia.org/wiki/en/Irma_Rangel_(Texas_politician)?dbpv=2016-10&nif=phrase&char=1435,1466
54	Helmut Schmidt	SchoolAttended	University of Hamburg	Section	3.1	University of Hamburg	exact	Schmidt joined the Social Democratic Party of Germany (SPD) in 1946, and from 1947 to 1948 was the leader of the Socialist German Student League, the student organisation of the SPD. Upon graduating from the University of Hamburg	http://nif.dbpedia.org/wiki/en/Helmut_Schmidt?dbpv=2016-10&nif=phrase&char=3665,3686
56	Rana Muhammad Akram Khan	SchoolAttended	University of Karachi	Section	1	University of Karachi	exact	Khan was born in Chiraghabad, Faisalabad (Pakistan). His ancestors and relatives had migrated to Faisalabad during the 1947 Indian Partition from the area of his clan near Kapurthala state in (British Punjab). Khan's father Rana Mehar Khan was a hereditary zamindar of the Rajput class and belonged to Taoni subclan of Bhatti Rajputs. Khan studied law at S. M. Law College and got both Bachelor of Laws and masters in Political science from University of Karachi	http://nif.dbpedia.org/wiki/en/Rana_Muhammad_Akram_Khan?dbpv=2016-10&nif=phrase&char=619,640
59	Melody Barnes	SchoolAttended	University of Michigan Law School	Section	1	University of Michigan Law School	exact	Barnes earned her B.A. with honors in history from the University of North Carolina at Chapel Hill in 1986 and her J.D. from the University of Michigan Law School	http://nif.dbpedia.org/wiki/en/Melody_Barnes?dbpv=2016-10&nif=phrase&char=949,982
60	Andreas Mand	SchoolAttended	University of Osnabrück	Section	1	University of Osnabrück	exact	Andreas Mand was born in Duisburg, North Rhine-Westphalia, Germany as the son of a parson.After elementary school he attended the Fichte- Gymnasium Krefeld. Then he studied at the University of Osnabrück	http://nif.dbpedia.org/wiki/en/Andreas_Mand?dbpv=2016-10&nif=phrase&char=491,514
61	Alexander McLean (activist)	SchoolAttended	University of Nottingham	Section	1	University of Nottingham	exact	McLean attended the University of Nottingham	http://nif.dbpedia.org/wiki/en/Alexander_McLean_(activist)?dbpv=2016-10&nif=phrase&char=1233,1257
63	Barry G. Silverman	SchoolAttended	Arizona State University	Section	1	Arizona State University	exact	Born in Bronx, New York, Silverman attended Phoenix's Central High School in the late 1960s. Silverman earned his Bachelor of Arts degree from Arizona State University	http://nif.dbpedia.org/wiki/en/Barry_G._Silverman?dbpv=2016-10&nif=phrase&char=315,339
64	Zora Neale Hurston	SchoolAttended	Barnard College	Section	3.5	Barnard College	exact	 * Zora Neale Hurston's hometown of Eatonville, Florida, celebrates her life in an annual festival and is home to the Zora Neale Hurston Museum of Fine Arts, named in her honor. Her life and legacy are celebrated every year here at the Zora Neale Hurston Festival of the Arts and Humanities. A library named for her opened in January 2004.  * Hurston's house in Fort Pierce has been designated a National Historic Landmark. The city celebrates Hurston annually through various events such as Hattitudes, birthday parties, and a several-day festival at the end of April known as Zora Fest.  * Author Alice Walker sought Hurston's grave in 1973 and planted a grave marker calling her "A Genius of the South." Walker then published "In Search of Zora Neale Hurston" in the March 1975 issue of Ms. magazine, reviving interest in Hurston's work. The renewal of attention to Hurston was related also to the rise of new African-American authors such as Maya Angelou, Toni Morrison, and Walker, whose works are centered on African-American experiences and include, but do not necessarily focus upon, racial struggle.  * In 2002, scholar Molefi Kete Asante listed Zora Neale Hurston on his list of 100 Greatest African Americans.  * Barnard College	http://nif.dbpedia.org/wiki/en/Zora_Neale_Hurston?dbpv=2016-10&nif=phrase&char=17331,17346
64	Zora Neale Hurston	SchoolAttended	Barnard College	Section	1.2	Barnard College	exact	In 1918, Hurston began studies at Howard University, where she became one of the earliest initiates of Zeta Phi Beta Sorority, Inc. and co-founded The Hilltop, the university's student newspaper. While there, she took courses in Spanish, English, Greek and public speaking and earned an associate degree in 1920. In 1921, she wrote a short story, John Redding Goes to Sea, which qualified her to become a member of Alaine Locke's literary club, The Stylus. Hurston left Howard in 1924 and in 1925 was offered a scholarship by Barnard trustee Annie Nathan Meyer to Barnard College	http://nif.dbpedia.org/wiki/en/Zora_Neale_Hurston?dbpv=2016-10&nif=phrase&char=3271,3286
65	Lillian Moller Gilbreth	SchoolAttended	Brown University	Section	4	Brown University	exact	During her career, Gilbreth received numerous awards and honors, including 23 honorary degrees from such schools as Princeton University, Brown University	http://nif.dbpedia.org/wiki/en/Lillian_Moller_Gilbreth?dbpv=2016-10&nif=phrase&char=12222,12238
65	Lillian Moller Gilbreth	SchoolAttended	Brown University	Section	1	Brown University	exact	She met her future husband Frank Bunker Gilbreth, Sr. in June 1903 in Boston, Massachusetts, and married him on October 19, 1904, in Oakland. Gilbreth completed a dissertation and attempted to obtain a doctorate from the University of California in 1911, but was not awarded the degree due to noncompliance with residency requirements for doctoral candidates; this dissertation was later published as The Psychology of Management. Instead, since her immediate family had relocated to New England by this time, she attended Brown University	http://nif.dbpedia.org/wiki/en/Lillian_Moller_Gilbreth?dbpv=2016-10&nif=phrase&char=2479,2495
66	Ted Turner	SchoolAttended	Brown University	Section	1	Brown University	exact	Turner was born on November 19, 1938 in Cincinnati, Ohio, the son of Florence (née Rooney) and Robert Edward Turner II, a billboard magnate. When he was nine, his family moved to Savannah, Georgia. He attended The McCallie School, a private boys' preparatory school in Chattanooga, Tennessee. Turner attended Brown University	http://nif.dbpedia.org/wiki/en/Ted_Turner?dbpv=2016-10&nif=phrase&char=2500,2516
67	Arnold Buffum Chace	SchoolAttended	Brown University	Abstract	0	Brown University	exact	Arnold Buffum Chace (November 10, 1845 – February 28, 1932) was a textile businessman, mathematics scholar, and eleventh chancellor of Brown University	http://nif.dbpedia.org/wiki/en/Arnold_Buffum_Chace?dbpv=2016-10&nif=phrase&char=135,151
67	Arnold Buffum Chace	SchoolAttended	Brown University	Section	2	Brown University	exact	Arnold Buffum Chace received his bachelor's degree from Brown University	http://nif.dbpedia.org/wiki/en/Arnold_Buffum_Chace?dbpv=2016-10&nif=phrase&char=812,828
68	Robert Tarjan	SchoolAttended	California Institute of Technology	Section	3	California Institute of Technology	exact	 *  Nevanlinna Prize in Information Science (1983) – first recipient  *  National Academy of Sciences Award for Initiatives in Research (1984)  *  Paris Kanellakis Award in Theory and Practice, ACM (1999)  *  Blaise Pascal Medal in Mathematics and Computer Science, European Academy of Sciences (2004)  *  Caltech Distinguished Alumni Award, California Institute of Technology	http://nif.dbpedia.org/wiki/en/Robert_Tarjan?dbpv=2016-10&nif=phrase&char=3977,4011
68	Robert Tarjan	SchoolAttended	California Institute of Technology	Section	1	California Institute of Technology	exact	Tarjan obtained a Bachelor's degree in mathematics from the California Institute of Technology	http://nif.dbpedia.org/wiki/en/Robert_Tarjan?dbpv=2016-10&nif=phrase&char=1147,1181
69	William Lipscomb	SchoolAttended	California Institute of Technology	Section	1.1	California Institute of Technology (Caltech)	partial	Lipscomb was born in Cleveland, Ohio. His family moved to Lexington, Kentucky in 1920, and he lived there until he received his Bachelor of Science degree in Chemistry at the University of Kentucky in 1941. He went on to earn his Doctor of Philosophy degree in Chemistry from the California Institute of Technology (Caltech)	http://nif.dbpedia.org/wiki/en/William_Lipscomb?dbpv=2016-10&nif=phrase&char=527,571
72	Benjamin Spock	SchoolAttended	Columbia University	Section	1	Columbia University	exact	As did his father before him, Spock attended Phillips Andover Academy and Yale University. Spock studied literature and history at Yale, and also was active in athletics, becoming a part of the Olympic rowing crew (Men's Eights) that won a gold medal at the 1924 games in Paris. At Yale, he was inducted into the senior society Scroll and Key. He attended the Yale School of Medicine for two years before shifting to Columbia University	http://nif.dbpedia.org/wiki/en/Benjamin_Spock?dbpv=2016-10&nif=phrase&char=1971,1990
73	Herbert Putnam	SchoolAttended	Columbia University	Section	2	Columbia University Law School	partial	After graduating magna cum laude from Harvard University in 1883, Putnam spent the following year at Columbia University Law School	http://nif.dbpedia.org/wiki/en/Herbert_Putnam?dbpv=2016-10&nif=phrase&char=1593,1623
74	Kenneth Arrow	SchoolAttended	Columbia University	Section	1	Columbia University	exact	He graduated from Townsend Harris High School and then earned a Bachelor's degree from the City College of New York in 1940 in mathematics, where he was a member of Sigma Phi Epsilon. He attended Columbia University	http://nif.dbpedia.org/wiki/en/Kenneth_Arrow?dbpv=2016-10&nif=phrase&char=1643,1662
75	Robert Andrews Millikan	SchoolAttended	Columbia University	Section	1.1	Columbia University	exact	Robert Andrews Millikan was born on March 22, 1868, in Morrison, Illinois. Millikan went to high school in Maquoketa, Iowa. Millikan received a bachelor's degree in the classics from Oberlin College in 1891 and his doctorate in physics from Columbia University	http://nif.dbpedia.org/wiki/en/Robert_Andrews_Millikan?dbpv=2016-10&nif=phrase&char=2243,2262
75	Robert Andrews Millikan	SchoolAttended	Columbia University	Abstract	0	Columbia University	exact	Millikan graduated from Oberlin College in 1891 and obtained his doctorate at Columbia University	http://nif.dbpedia.org/wiki/en/Robert_Andrews_Millikan?dbpv=2016-10&nif=phrase&char=324,343
76	Roger Zelazny	SchoolAttended	Columbia University	Section	1	Columbia University	exact	Roger Joseph Zelazny was born in Euclid, Ohio, the only child of Polish immigrant Joseph Frank Żelazny and Irish-American Josephine Flora Sweet. In high school, he became the editor of the school newspaper and joined the Creative Writing Club. In the fall of 1955, he began attending Western Reserve University and graduated with a B.A. in English in 1959. He was accepted to Columbia University	http://nif.dbpedia.org/wiki/en/Roger_Zelazny?dbpv=2016-10&nif=phrase&char=926,945
77	Ursula K. Le Guin	SchoolAttended	Columbia University	Section	1.2	Columbia University	exact	Ursula and her three older brothers, Karl, Theodore, and Clifford, were encouraged to read and were exposed to their parents' dynamic friend group. Le Guin has stated that, in retrospect, she is grateful for the ease and happiness of her upbringing. The encouraging environment fostered Le Guin's interest in literature; her first fantasy story was written at age 9, her first science fiction story submitted for publication in the magazine Astounding Science Fiction at age 11. The family spent the academic year in Berkeley, retreating to a Napa Valley estate in the summers. She was interested in biology and poetry, but found math difficult. Le Guin attended Berkeley High School. She received her B.A. (Phi Beta Kappa) in Renaissance French and Italian literature from Radcliffe College in 1951, and M.A. in French and Italian literature from Columbia University	http://nif.dbpedia.org/wiki/en/Ursula_K._Le_Guin?dbpv=2016-10&nif=phrase&char=2055,2074
78	Warren Sturgis McCulloch	SchoolAttended	Columbia University	Section	1	Columbia University College of Physicians and Surgeons	partial	Warren Sturgis McCulloch was born in Orange, New Jersey, in 1898. He attended Haverford and studied philosophy and psychology at Yale University, where he received an A.B. degree in 1921. He continued to study psychology at Columbia and received a M.A. degree in 1923. Receiving his MD in 1927 from the Columbia University College of Physicians and Surgeons	http://nif.dbpedia.org/wiki/en/Warren_Sturgis_McCulloch?dbpv=2016-10&nif=phrase&char=867,921
79	William Goldman	SchoolAttended	Columbia University	Section	2.1	Columbia University	exact	According to his memoir, Adventures in the Screen Trade (1983), Goldman began writing when he took a creative-writing course in college. His grades in the class were "horrible". An editor of Oberlin's literary magazine, he would submit short stories to the magazine anonymously; he recalls that the other editors, upon reading his submissions, remarked "We can't possibly publish this shit." He did not originally intend to become a screenwriter. His main interests were poetry, short stories, and novels. In 1956 he completed an MA thesis at Columbia University	http://nif.dbpedia.org/wiki/en/William_Goldman?dbpv=2016-10&nif=phrase&char=2484,2503
80	William Vickrey	SchoolAttended	Columbia University	Section	1	Columbia University	exact	Vickrey was born in Victoria, British Columbia and attended high school at Phillips Academy in Andover, Massachusetts. After obtaining his B.S. in Mathematics at Yale University in 1935, he went on to complete his M.A. in 1937 and Ph.D. in 1948 at Columbia University	http://nif.dbpedia.org/wiki/en/William_Vickrey?dbpv=2016-10&nif=phrase&char=899,918
80	William Vickrey	SchoolAttended	Columbia University	Abstract	0	Columbia University	exact	William Spencer Vickrey (21 June 1914 – 11 October 1996) was a Canadian-born professor of economics and Nobel Laureate. Vickrey was awarded the 1996 Nobel Memorial Prize in Economic Sciences with James Mirrlees for their research into the economic theory of incentives under asymmetric information, becoming the only Nobel laureate born in British Columbia. The announcement of the prize was made just three days prior to his death; his Columbia University	http://nif.dbpedia.org/wiki/en/William_Vickrey?dbpv=2016-10&nif=phrase&char=437,456
81	Zora Neale Hurston	SchoolAttended	Columbia University	Section	1.2	Columbia University	exact	In 1918, Hurston began studies at Howard University, where she became one of the earliest initiates of Zeta Phi Beta Sorority, Inc. and co-founded The Hilltop, the university's student newspaper. While there, she took courses in Spanish, English, Greek and public speaking and earned an associate degree in 1920. In 1921, she wrote a short story, John Redding Goes to Sea, which qualified her to become a member of Alaine Locke's literary club, The Stylus. Hurston left Howard in 1924 and in 1925 was offered a scholarship by Barnard trustee Annie Nathan Meyer to Barnard College, Columbia University, where she was the college's sole black student. Hurston received her B.A. in anthropology in 1928, when she was 37. While she was at Barnard, she conducted ethnographic research with noted anthropologist Franz Boas of Columbia University	http://nif.dbpedia.org/wiki/en/Zora_Neale_Hurston?dbpv=2016-10&nif=phrase&char=3527,3546
81	Zora Neale Hurston	SchoolAttended	Columbia University	Section	1.2	Columbia University	exact	In 1918, Hurston began studies at Howard University, where she became one of the earliest initiates of Zeta Phi Beta Sorority, Inc. and co-founded The Hilltop, the university's student newspaper. While there, she took courses in Spanish, English, Greek and public speaking and earned an associate degree in 1920. In 1921, she wrote a short story, John Redding Goes to Sea, which qualified her to become a member of Alaine Locke's literary club, The Stylus. Hurston left Howard in 1924 and in 1925 was offered a scholarship by Barnard trustee Annie Nathan Meyer to Barnard College, Columbia University	http://nif.dbpedia.org/wiki/en/Zora_Neale_Hurston?dbpv=2016-10&nif=phrase&char=3288,3307
