8	Orr Barouch	CityOfBirth	Haifa	Section	1.1	Haifa, Israel	partial	Barouch is Jewish, and was born in Haifa, Israel	http://nif.dbpedia.org/wiki/en/Orr_Barouch?dbpv=2016-10&nif=phrase&char=201,214
9	Ville Peltonen	CityOfBirth	Vantaa	Section	1	Etelä-Vantaan Urheilijat	partial	Peltonen started playing hockey with Etelä-Vantaan Urheilijat	http://nif.dbpedia.org/wiki/en/Ville_Peltonen?dbpv=2016-10&nif=phrase&char=465,489
11	Alexander S. Potupa	CityOfBirth	Sevastopol	Section	1	Sevastopol	exact	Alexander Sergeevich Potupa was born in Sevastopol	http://nif.dbpedia.org/wiki/en/Alexander_S._Potupa?dbpv=2016-10&nif=word&char=264,274
14	Ella Milch-Sheriff	CityOfBirth	Haifa	Abstract	0	Haifa	exact	Ella Milch-Sheriff (Hebrew: אלה מילך-שריף) is an Israeli composer. Born in Haifa	http://nif.dbpedia.org/wiki/en/Ella_Milch-Sheriff?dbpv=2016-10&nif=word&char=75,80
15	Eyal Sivan	CityOfBirth	Haifa	Section	1	Haifa, Israel	partial	Eyal Sivan is a photographer and theoretician born in 1964 in Haifa, Israel	http://nif.dbpedia.org/wiki/en/Eyal_Sivan?dbpv=2016-10&nif=phrase&char=192,205
16	Menachem Gueffen	CityOfBirth	Haifa	Abstract	0	Haifa	exact	Painter Menachem Gueffen was born to Polish parents in 1930 in Haifa	http://nif.dbpedia.org/wiki/en/Menachem_Gueffen?dbpv=2016-10&nif=word&char=63,68
17	Rula Jebreal	CityOfBirth	Haifa	Section	1	Haifa	exact	Jebreal was born in Haifa	http://nif.dbpedia.org/wiki/en/Rula_Jebreal?dbpv=2016-10&nif=word&char=281,286
18	Ruth Dolores Weiss	CityOfBirth	Ashkelon	Abstract	0	Ashkelon	exact	Ruth Dolores Weiss (Hebrew: רות דולורס וייס‎‎; born February 23, 1978, in Ashkelon	http://nif.dbpedia.org/wiki/en/Ruth_Dolores_Weiss?dbpv=2016-10&nif=word&char=74,82
19	Henkka Seppälä	CityOfBirth	Espoo	Section	1	Espoo	exact	Seppälä was born in 1980 in Espoo	http://nif.dbpedia.org/wiki/en/Henkka_Seppälä?dbpv=2016-10&nif=word&char=383,388
20	Jami Puustinen	CityOfBirth	Espoo	Abstract	0	Espoo	exact	Jami Petteri Puustinen (born 9 January 1987) is a Finnish football player who plays as a striker for FC Haka. Born in Espoo	http://nif.dbpedia.org/wiki/en/Jami_Puustinen?dbpv=2016-10&nif=word&char=118,123
20	Jami Puustinen	CityOfBirth	Espoo	Abstract	0	FC Espoo	partial	Jami Petteri Puustinen (born 9 January 1987) is a Finnish football player who plays as a striker for FC Haka. Born in Espoo, Puustinen began his career with FC Kasiysi at the age of eight in 1995, before signing for FC Espoo	http://nif.dbpedia.org/wiki/en/Jami_Puustinen?dbpv=2016-10&nif=phrase&char=216,224
23	Teemu Eronen	CityOfBirth	Vantaa	Abstract	0	Vantaa	exact	Teemu Eronen (born 22 November 1990 in Vantaa	http://nif.dbpedia.org/wiki/en/Teemu_Eronen?dbpv=2016-10&nif=word&char=39,45
24	Teemu Rannikko	CityOfBirth	Turku	Section	1	Turku	exact	Born in Turku	http://nif.dbpedia.org/wiki/en/Teemu_Rannikko?dbpv=2016-10&nif=word&char=282,287
29	Avraham Chaim Naeh	CityOfBirth	Hebron	Abstract	0	Hebron	exact	Naeh was born in Hebron	http://nif.dbpedia.org/wiki/en/Avraham_Chaim_Naeh?dbpv=2016-10&nif=word&char=487,493
30	David Zucker (politician)	CityOfBirth	Haifa	Section	1	Haifa	exact	Born in Haifa	http://nif.dbpedia.org/wiki/en/David_Zucker_(politician)?dbpv=2016-10&nif=word&char=235,240
31	Delila Hatuel	CityOfBirth	Acre, Israel	Section	1	Acre, Israel	exact	Delila Hatuel born in Acre, Israel	http://nif.dbpedia.org/wiki/en/Delila_Hatuel?dbpv=2016-10&nif=phrase&char=222,234
32	Eduard Meron	CityOfBirth	Haifa	Abstract	0	Haifa	exact	He was born in Haifa	http://nif.dbpedia.org/wiki/en/Eduard_Meron?dbpv=2016-10&nif=word&char=115,120
33	Eliran Asao	CityOfBirth	Ashkelon	Abstract	0	Hapoel Ashkelon	partial	Eliran Asao (Hebrew: אלירן אסאו‎‎, born February 3, 1985) is a former Israeli footballer. Asao played in Hapoel Ashkelon	http://nif.dbpedia.org/wiki/en/Eliran_Asao?dbpv=2016-10&nif=phrase&char=105,120
34	Eyal Levin	CityOfBirth	Haifa	Section	1	Haifa	exact	Levin's hometown, where he grew up, is Haifa	http://nif.dbpedia.org/wiki/en/Eyal_Levin?dbpv=2016-10&nif=word&char=194,199
35	Eyal Tartazky	CityOfBirth	Haifa	Section	1	Hapoel Haifa	partial	 In 2007 Tartazky returned to Hapoel Haif	http://nif.dbpedia.org/wiki/en/Eyal_Tartazky?dbpv=2016-10&nif=phrase&char=581,593
35	Eyal Tartazky	CityOfBirth	Haifa	Section	1	Hapoel Haifa	partial	In 2000 he moved to Maccabi Herzliya, and he returned to Hapoel Haifa	http://nif.dbpedia.org/wiki/en/Eyal_Tartazky?dbpv=2016-10&nif=phrase&char=346,358
35	Eyal Tartazky	CityOfBirth	Haifa	Section	1	Hapoel Haifa	partial	Tartazky began his career in the youth club of Hapoel Haifa and flighted to the elder team in 1998. In the season 1998/99 won the championship with Hapoel Haifa	http://nif.dbpedia.org/wiki/en/Eyal_Tartazky?dbpv=2016-10&nif=phrase&char=275,287
35	Eyal Tartazky	CityOfBirth	Haifa	Section	1	Hapoel Haifa	partial	Tartazky began his career in the youth club of Hapoel Haifa	http://nif.dbpedia.org/wiki/en/Eyal_Tartazky?dbpv=2016-10&nif=phrase&char=174,186
35	Eyal Tartazky	CityOfBirth	Haifa	Abstract	0	F.C. Haifa	partial	Eyal Tartazky (Hebrew:אייל טרטצקי ;born September 13, 1977) is an Israeli footballer currently playing for F.C. Haifa	http://nif.dbpedia.org/wiki/en/Eyal_Tartazky?dbpv=2016-10&nif=phrase&char=107,117
36	Eyal Weizman	CityOfBirth	Haifa	Abstract	0	Haifa	exact	Eyal Weizman (born 1970 in Haifa	http://nif.dbpedia.org/wiki/en/Eyal_Weizman?dbpv=2016-10&nif=word&char=27,32
38	Iddo Goldberg	CityOfBirth	Haifa	Section	2	Haifa	exact	Goldberg was born in Haifa	http://nif.dbpedia.org/wiki/en/Iddo_Goldberg?dbpv=2016-10&nif=word&char=1267,1272
39	Ilan Chet	CityOfBirth	Haifa	Section	1	Haifa	exact	Chet was born in Haifa	http://nif.dbpedia.org/wiki/en/Ilan_Chet?dbpv=2016-10&nif=word&char=349,354
43	Nabeel Kassis	CityOfBirth	Ramallah	Abstract	0	Ramallah	exact	Nabeel Kassis (Arabic: نبيل قسيس‎‎), also transliterated as Nabil Kassis, Nabil Qasis, Nabeel Qassis, etc, is a Palestinian academic and politician from Ramallah	http://nif.dbpedia.org/wiki/en/Nabeel_Kassis?dbpv=2016-10&nif=word&char=153,161
44	Pär Stenbäck	CityOfBirth	Porvoo	Abstract	0	Porvoo	exact	Pär Stenbäck (born 1941 in Porvoo	http://nif.dbpedia.org/wiki/en/Pär_Stenbäck?dbpv=2016-10&nif=word&char=27,33
45	Reijo Leppänen	CityOfBirth	Turku	Abstract	0	Turku	exact	Reijo Kalevi Leppänen (born August 11, 1951 in Turku	http://nif.dbpedia.org/wiki/en/Reijo_Leppänen?dbpv=2016-10&nif=word&char=47,52
46	Santeri Salokivi	CityOfBirth	Turku	Abstract	0	Turku	exact	Toivo Santeri Salokivi (Johansson until 1900), born September 2, 1886 in Turku	http://nif.dbpedia.org/wiki/en/Santeri_Salokivi?dbpv=2016-10&nif=word&char=73,78
47	Tamar Ziskind	CityOfBirth	Haifa	Abstract	0	Haifa	exact	Tamar Ziskind (Hebrew: תמר זיסקינד‎‎;born February 23, 1985 in Haifa	http://nif.dbpedia.org/wiki/en/Tamar_Ziskind?dbpv=2016-10&nif=word&char=63,68
50	Walter Sydney Adams	CityOfBirth	Antioch	Section	1	Antioch	exact	Adams was born in Antioch	http://nif.dbpedia.org/wiki/en/Walter_Sydney_Adams?dbpv=2016-10&nif=word&char=116,123
61	Ziad Abu Amr	CityOfBirth	Gaza City	Section	1	Gaza City	exact	Born in Gaza City	http://nif.dbpedia.org/wiki/en/Ziad_Abu_Amr?dbpv=2016-10&nif=phrase&char=382,391
62	Aino Kannisto	CityOfBirth	Espoo	Abstract	0	Espoo	exact	Aino Kannisto (born in 1973 in Espoo	http://nif.dbpedia.org/wiki/en/Aino_Kannisto?dbpv=2016-10&nif=word&char=31,36
63	Danniel Danniel	CityOfBirth	Haifa	Abstract	0	Haifa	exact	Danniel Danniel (Hebrew: דניאל דניאל‎‎; born 1950 in Haifa	http://nif.dbpedia.org/wiki/en/Danniel_Danniel?dbpv=2016-10&nif=word&char=53,58
64	Emile Touma	CityOfBirth	Haifa	Abstract	0	Haifa	exact	Emile was born in Haifa	http://nif.dbpedia.org/wiki/en/Emile_Touma?dbpv=2016-10&nif=word&char=183,188
64	Emile Touma	CityOfBirth	Haifa	Abstract	0	Haifa	exact	Emile was born in Haifa to an Orthodox Christian family in 1919. He attended the Orthodox School in Haifa	http://nif.dbpedia.org/wiki/en/Emile_Touma?dbpv=2016-10&nif=word&char=265,270
64	Emile Touma	CityOfBirth	Haifa	Abstract	0	Haifa	exact	He was arrested in Lebanon in 1948. In 1949 he returned to Haifa	http://nif.dbpedia.org/wiki/en/Emile_Touma?dbpv=2016-10&nif=word&char=687,692
65	Meir Tapiro	CityOfBirth	Haifa	Section	1	Maccabi Haifa	partial	Tapiro was the first Israeli player to achieve a Triple-double. It happened during a game on February 1, 1999 when he finished the game with 16 Points, 12 Rebounds and 10 Assists playing for Maccabi Haifa	http://nif.dbpedia.org/wiki/en/Meir_Tapiro?dbpv=2016-10&nif=phrase&char=673,686
66	Sasha Krasny	CityOfBirth	Sevastopol	Section	1	Sevastopol	exact	Bryansky was born in 1882 in Sevastopol	http://nif.dbpedia.org/wiki/en/Sasha_Krasny?dbpv=2016-10&nif=word&char=386,396
67	Juuso Simpanen	CityOfBirth	Vantaa	Abstract	0	Vantaa	exact	Juuso Simpanen (born 8 June 1991 in Vantaa	http://nif.dbpedia.org/wiki/en/Juuso_Simpanen?dbpv=2016-10&nif=word&char=36,42
68	Riku Korhonen	CityOfBirth	Turku	Abstract	0	University of Turku	partial	Riku Korhonen (born 1972) is a Finnish writer and journalist. Before turning to writing full-time, he taught creative writing at the University of Turku	http://nif.dbpedia.org/wiki/en/Riku_Korhonen?dbpv=2016-10&nif=phrase&char=133,152
68	Riku Korhonen	CityOfBirth	Turku	Abstract	0	University of Turku	partial	Korhonen usually writes on topics that are serious. But he does so in an amusing way, characterized by a strong narrative. He used to teach in a high school and a lecturer of creative writing at the University of Turku	http://nif.dbpedia.org/wiki/en/Riku_Korhonen?dbpv=2016-10&nif=phrase&char=632,651
69	Reino Poutanen	CityOfBirth	Turku	Abstract	0	Turku	exact	He was born in Turku	http://nif.dbpedia.org/wiki/en/Reino_Poutanen?dbpv=2016-10&nif=word&char=156,161
70	Leena Peisa	CityOfBirth	Vantaa	Abstract	0	Vantaa	exact	Leena Maria "Awa" Peisa (born 16 March 1979 in Vantaa	http://nif.dbpedia.org/wiki/en/Leena_Peisa?dbpv=2016-10&nif=word&char=47,53
70	Leena Peisa	CityOfBirth	Vantaa	Section	1	Vantaa	exact	Leena Maria Peisa was born in Vantaa	http://nif.dbpedia.org/wiki/en/Leena_Peisa?dbpv=2016-10&nif=word&char=204,210
72	Elyasaf Kowner	CityOfBirth	Haifa	Section	1	Haifa	exact	Elyasaf Kowner was born in Haifa	http://nif.dbpedia.org/wiki/en/Elyasaf_Kowner?dbpv=2016-10&nif=word&char=416,421
72	Elyasaf Kowner	CityOfBirth	Haifa	Section	1	Haifa Museum	partial	Kowner’s camera documents segments of daily events, which undergo minimal editing, and some of these segments are presented almost as stills. Most scenes are based on interaction between individuals, which the camera singles out from the movement of the crowd and from tumultuous urban life. The filming, which tends to focus on various physical gestures, charges the human action with strains of despair and hope destined to be endlessly repeated. The segments are taken out of coherent context and the viewer is invited to infuse them with subjective meaning. These moments – blending softness with violence, daily routine with elements of surprise and even ecstasy – are captured by a curious and sometimes empathetic eye that yields to random phenomena and events, not from a critical standpoint but from attentiveness to the contemporary rhythm of life that pulses in the city and on its fringes. — Ilana Tenenbaum, "Trapped in the Gestures of the Day-To-Day', '15', Haifa Museum	http://nif.dbpedia.org/wiki/en/Elyasaf_Kowner?dbpv=2016-10&nif=phrase&char=3199,3211
72	Elyasaf Kowner	CityOfBirth	Haifa	Section	2.1	Haifa museum of contemporary art	partial	 * Moments in Growth (1997, published in a limited edition) is a photorgraphic book bringing the experience of a journey that lasted one day. Kowner made the book during 1997, while in a student exchange program at the Royal Academy of Art, The Hague, Netherlands.  * Car Portraits (2002, published by Janco Dada Museum) is an exploration of the gaze documenting strangers passing in their passing cars. The images are from the video Car portraits, and were all taken from the same location on the promenade in Tel Aviv, portraying the variety of those passing there.  * 15 (2005, ISBN 965-7067-60-X) is a CD catalog which followed the exhibition 15. It contains an essay by Ilana Tenenbaum and samples of the videos and still photographs that appeared in the show. The CD was released in a limited edition by Haifa museum of contemporary art	http://nif.dbpedia.org/wiki/en/Elyasaf_Kowner?dbpv=2016-10&nif=phrase&char=5399,5431
73	Juha Salminen	CityOfBirth	Vantaa	Abstract	0	Vantaa	exact	Juha Salminen (born 27 September 1976 in Vantaa	http://nif.dbpedia.org/wiki/en/Juha_Salminen?dbpv=2016-10&nif=word&char=41,47
75	Eunapius	CityOfBirth	Sardis	Section	1	Sardis	exact	He was born at Sardis	http://nif.dbpedia.org/wiki/en/Eunapius?dbpv=2016-10&nif=word&char=335,341
77	Aksel Airo	CityOfBirth	Turku	Abstract	0	Turku	exact	Aksel Fredrik Airo (1898, Turku	http://nif.dbpedia.org/wiki/en/Aksel_Airo?dbpv=2016-10&nif=word&char=26,31
78	Amos Tversky	CityOfBirth	Haifa	Section	1	Haifa	exact	Tversky was born in Haifa	http://nif.dbpedia.org/wiki/en/Amos_Tversky?dbpv=2016-10&nif=word&char=1389,1394
79	Mauno Koivisto	CityOfBirth	Turku	Section	1	Turku	exact	Koivisto was born in Turku	http://nif.dbpedia.org/wiki/en/Mauno_Koivisto?dbpv=2016-10&nif=word&char=353,358
79	Mauno Koivisto	CityOfBirth	Turku	Section	2	University of Turku	partial	In addition to his political engagements and ongoing career Koivisto continued with his education, passing his intermediate examination in 1947 and his university entrance examination in 1949. In 1951 he became a primary school teacher; the following year he married Tellervo Kankaanranta (born 1930). Together they had a daughter, Assi Koivisto, in 1957, who was later voted to the electoral college during the Finnish presidential election in 1982. Koivisto graduated from the University of Turku	http://nif.dbpedia.org/wiki/en/Mauno_Koivisto?dbpv=2016-10&nif=phrase&char=2574,2593
83	Diodorus of Tarsus	CityOfBirth	Antioch	Section	3	Antiochene church	partial	Diodore played key roles in both the local Council of Antioch in 379 and the ecumenical First Council of Constantinople in 381. When their mentor Meletius died in 381, Diodore recommended his friend Flavian as his successor, thus prolonging the division in the Antiochene church	http://nif.dbpedia.org/wiki/en/Diodorus_of_Tarsus?dbpv=2016-10&nif=phrase&char=3225,3242
83	Diodorus of Tarsus	CityOfBirth	Antioch	Section	3	Council of Antioch	partial	Diodore played key roles in both the local Council of Antioch	http://nif.dbpedia.org/wiki/en/Diodorus_of_Tarsus?dbpv=2016-10&nif=phrase&char=3007,3025
83	Diodorus of Tarsus	CityOfBirth	Antioch	Section	2	Antiochene School	partial	During his priesthood, Diodore founded a monastery and catechetical school near the city of Antioch. It was through this school that Diodore became the mentor of the controversial theologian and liturgist Theodore of Mopsuestia, but also of the legendary homileticist John Chrysostom. This school would give rise to the unique Antiochene perspectives on both biblical interpretation and Christology known as the Antiochene School	http://nif.dbpedia.org/wiki/en/Diodorus_of_Tarsus?dbpv=2016-10&nif=phrase&char=1901,1918
83	Diodorus of Tarsus	CityOfBirth	Antioch	Section	1	Meletius of Antioch	partial	During his time at the monastery in Antioch, Diodore came under the tutelage of Meletius of Antioch	http://nif.dbpedia.org/wiki/en/Diodorus_of_Tarsus?dbpv=2016-10&nif=phrase&char=1254,1273
83	Diodorus of Tarsus	CityOfBirth	Antioch	Section	1	Antioch	exact	Diodore was born into a noble family in the area of Antioch	http://nif.dbpedia.org/wiki/en/Diodorus_of_Tarsus?dbpv=2016-10&nif=word&char=515,522
86	Marcus Sandell	CityOfBirth	Espoo	Abstract	0	Espoo	exact	Marcus Sandell (born 1987 in Espoo	http://nif.dbpedia.org/wiki/en/Marcus_Sandell?dbpv=2016-10&nif=word&char=29,34
87	Abdullah Rimawi	CityOfBirth	Ramallah	Section	2	Ramallah	exact	Rimawi and Abdullah Na'was founded the social, cultural and political al-Baath newspaper in 1948, although at that time neither officially joined the Ba'ath Party. However, with assistance from Cairo-based exiled Jordanian Army general Abdullah el-Tell, both set up the party's branch in Jordan the following year, in 1949. By the end of the war, much of what was the British Mandate of Palestine fell into Israeli hands, but the Arab Legion of Transjordan captured a large swathe of territory called the West Bank. Rimawi, who was popular in the Ramallah	http://nif.dbpedia.org/wiki/en/Abdullah_Rimawi?dbpv=2016-10&nif=word&char=2923,2931
87	Abdullah Rimawi	CityOfBirth	Ramallah	Section	1	Ramallah	exact	Rimawi was born in the town of Beit Rima, near Ramallah	http://nif.dbpedia.org/wiki/en/Abdullah_Rimawi?dbpv=2016-10&nif=word&char=987,995
90	Odeya Rush	CityOfBirth	Haifa	Section	1	Haifa	exact	Rush was born in Haifa	http://nif.dbpedia.org/wiki/en/Odeya_Rush?dbpv=2016-10&nif=word&char=204,209
93	Jarno Parikka	CityOfBirth	Vantaa	Section	1	Vantaa	exact	Parikka was born and raised in Vantaa	http://nif.dbpedia.org/wiki/en/Jarno_Parikka?dbpv=2016-10&nif=word&char=468,474
93	Jarno Parikka	CityOfBirth	Vantaa	Section	2	Vantaa	exact	Jarno Parikka got started with football in the age of five, when he joined Korson Palloseura in Vantaa	http://nif.dbpedia.org/wiki/en/Jarno_Parikka?dbpv=2016-10&nif=word&char=798,804
93	Jarno Parikka	CityOfBirth	Vantaa	Abstract	0	Vantaa	exact	Jarno Parikka (born 21 July 1986, Vantaa	http://nif.dbpedia.org/wiki/en/Jarno_Parikka?dbpv=2016-10&nif=word&char=34,40
94	Maria Silfvan	CityOfBirth	Turku	Abstract	0	Turku	exact	Maria Elisabeth Silfvan, as married Lempke and then Westerlund, in Swedish called Maria Sylvan, (25 March 1802 in Turku	http://nif.dbpedia.org/wiki/en/Maria_Silfvan?dbpv=2016-10&nif=word&char=114,119
94	Maria Silfvan	CityOfBirth	Turku	Section	1	Turku	exact	Maria Silfvan was born in Turku	http://nif.dbpedia.org/wiki/en/Maria_Silfvan?dbpv=2016-10&nif=word&char=263,268
97	Aleksandr Danishevsky	CityOfBirth	Sevastopol	Abstract	0	Sevastopol	exact	Aleksandr Vladimirovich Danishevsky (Russian: Александр Владимирович Данишевский; born February 23, 1984 in Sevastopol	http://nif.dbpedia.org/wiki/en/Aleksandr_Danishevsky?dbpv=2016-10&nif=word&char=108,118
97	Aleksandr Danishevsky	CityOfBirth	Sevastopol	Abstract	0	FC SKChF Sevastopol	partial	Aleksandr Vladimirovich Danishevsky (Russian: Александр Владимирович Данишевский; born February 23, 1984 in Sevastopol) is a Russian professional footballer who last played for FC SKChF Sevastopol	http://nif.dbpedia.org/wiki/en/Aleksandr_Danishevsky?dbpv=2016-10&nif=phrase&char=177,196
97	Aleksandr Danishevsky	CityOfBirth	Sevastopol	Abstract	0	FC SKChF Sevastopol	partial	Aleksandr Vladimirovich Danishevsky (Russian: Александр Владимирович Данишевский; born February 23, 1984 in Sevastopol) is a Russian professional footballer who last played for FC SKChF Sevastopol. He made his debut in the Russian Premier League in 2001 for Spartak Moscow. He played 1 game for Spartak Moscow in the UEFA Champions League 2001–02, 6 games in the UEFA Champions League 2002–03 and 3 games in the UEFA Cup 2003–04. On 1 September 2014, he signed for FC SKChF Sevastopol	http://nif.dbpedia.org/wiki/en/Aleksandr_Danishevsky?dbpv=2016-10&nif=phrase&char=465,484
98	Avichai Rontzki	CityOfBirth	Haifa	Section	1	Haifa	exact	Rontzki was born to a non-religious Jewish family and studied at the Hebrew Reali School in Haifa	http://nif.dbpedia.org/wiki/en/Avichai_Rontzki?dbpv=2016-10&nif=word&char=668,673
99	Jermu Gustafsson	CityOfBirth	Turku	Abstract	0	FC Inter Turku	partial	Jermu Gustafsson (born 22 June 1986) is a Finnish former footballer and current coach of the A Youth of FC Inter Turku	http://nif.dbpedia.org/wiki/en/Jermu_Gustafsson?dbpv=2016-10&nif=phrase&char=104,118
99	Jermu Gustafsson	CityOfBirth	Turku	Section	1	FC Inter Turku	partial	He played during his career for FC Inter Turku	http://nif.dbpedia.org/wiki/en/Jermu_Gustafsson?dbpv=2016-10&nif=phrase&char=160,174
101	Max Kolu	CityOfBirth	Turku	Abstract	0	Turku	exact	Max Kolu (born July 7, 1983 in Turku	http://nif.dbpedia.org/wiki/en/Max_Kolu?dbpv=2016-10&nif=word&char=31,36
101	Max Kolu	CityOfBirth	Turku	Abstract	0	TPS Turku	partial	Max Kolu (born July 7, 1983 in Turku, Finland) is a Finnish professional ice hockey player. He is currently playing for TPS Turku	http://nif.dbpedia.org/wiki/en/Max_Kolu?dbpv=2016-10&nif=phrase&char=120,129
107	Emilia Bottas	CityOfBirth	Vantaa	Abstract	0	Vantaa	exact	Emilia Bottas (born Emilia Pikkarainen on 11 October 1992 in Vantaa	http://nif.dbpedia.org/wiki/en/Emilia_Bottas?dbpv=2016-10&nif=word&char=61,67
109	Jeannette Zarou	CityOfBirth	Ramallah	Abstract	0	Ramallah	exact	Jeannette Zarou (Arabic pronunciation: [تتمة جانيت]; born 1942, Ramallah	http://nif.dbpedia.org/wiki/en/Jeannette_Zarou?dbpv=2016-10&nif=word&char=64,72
113	Kare Casals	CityOfBirth	Espoo	Abstract	0	Espoo	exact	Kare Casals (born December 13, 1966 in Espoo	http://nif.dbpedia.org/wiki/en/Kare_Casals?dbpv=2016-10&nif=word&char=39,44
115	Roland Khoury	CityOfBirth	Antioch	Section	1	Antioch	exact	Khoury was born in Antioch	http://nif.dbpedia.org/wiki/en/Roland_Khoury?dbpv=2016-10&nif=word&char=101,108
117	Andriy Hovorov	CityOfBirth	Sevastopol	Section	1	Sevastopol	exact	Hovorov was born on 10 April 1992 in Sevastopol	http://nif.dbpedia.org/wiki/en/Andriy_Hovorov?dbpv=2016-10&nif=word&char=260,270
118	Dimal	CityOfBirth	Sevastopol	Section	1	Sevastopol	exact	Dimal was born and raised in Sevastopol	http://nif.dbpedia.org/wiki/en/Dimal?dbpv=2016-10&nif=word&char=316,326
119	Neri Oxman	CityOfBirth	Haifa	Section	1	Haifa	exact	Oxman was born and raised in Haifa	http://nif.dbpedia.org/wiki/en/Neri_Oxman?dbpv=2016-10&nif=word&char=1732,1737
120	Oshri Roash	CityOfBirth	Haifa	Abstract	0	Hapoel Haifa	partial	Oshri Roash (Hebrew: אושרי רואש born 25 July 1988) is an Israeli footballer currently playing for Hapoel Haifa	http://nif.dbpedia.org/wiki/en/Oshri_Roash?dbpv=2016-10&nif=phrase&char=98,110
121	Aviem Sella	CityOfBirth	Haifa	Abstract	0	Haifa	exact	Aviem Sella (originally Slibiosiky), was born in Haifa	http://nif.dbpedia.org/wiki/en/Aviem_Sella?dbpv=2016-10&nif=word&char=151,156
122	Ali Kazak	CityOfBirth	Haifa	Section	1	Haifa, Palestine	partial	Kazak was born in Haifa, Palestine	http://nif.dbpedia.org/wiki/en/Ali_Kazak?dbpv=2016-10&nif=phrase&char=311,327
