id	text	property	subject	object
35	Pauli was awarded the Max Planck medal	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Wolfgang_Pauli	http://dbpedia.org/resource/Max_Planck_Medal
36	Marshall received credit for the Marshall Plan for Europe's post-war rebuilding, the success of which was recognized with award of the 1953 Nobel Peace Prize	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/George_Marshall	http://dbpedia.org/resource/Nobel_Peace_Prize
37	Dunant (8 May 1828 – 30 October 1910), also known as Henry Dunant, was the founder of the Red Cross, and the first recipient of the Nobel Peace Prize	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Henry_Dunant	http://dbpedia.org/resource/Nobel_Peace_Prize
38	Peres won the 1994 Nobel Peace Prize	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Shimon_Peres	http://dbpedia.org/resource/Nobel_Peace_Prize
39	Rickover is the only person who has ever been awarded two Congressional Gold Medals	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Hyman_G._Rickover	http://dbpedia.org/resource/Congressional_Gold_Medal
40	Radhakrishnan was awarded several high awards during his life, including a knighthood in 1931, the Bharat Ratna	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Sarvepalli_Radhakrishnan	http://dbpedia.org/resource/Bharat_Ratna
41	Raman was honored by the Government of India, in 2001, with the fourth highest Indian civilian award of Padma Shri	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Avadhanam_Sita_Raman	http://dbpedia.org/resource/Padma_Shri
42	Bago being voted Cartier Champion Three-year-old Colt	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Bago_(horse)	http://dbpedia.org/resource/Cartier_Champion_Three-year-old_Colt
43	Martin Lewis Perl (June 24, 1927 – September 30, 2014) was an American physicist who won the Nobel Prize in Physics	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Martin_Lewis_Perl	http://dbpedia.org/resource/Nobel_Prize_in_Physics
44	Haldan Keffer Hartline ForMemRS (December 22, 1903 – March 17, 1983) was an American physiologist who was a co-recipient (with George Wald and Ragnar Granit) of the 1967 Nobel Prize in Physiology or Medicine	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Haldan_Keffer_Hartline	http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine
45	Souto de Moura was awarded the Pritzker Architecture Prize	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Eduardo_Souto_de_Moura	http://dbpedia.org/resource/Pritzker_Architecture_Prize
46	James E. Earheart, Jr., (1913–1942), was a United States Marine killed in action during World War II who received the Silver Star	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/James_E._Earheart,_Jr.	http://dbpedia.org/resource/Silver_Star
47	Robert William Fogel (/ˈfoʊɡəl/; July 1, 1926 – June 11, 2013) was an American economic historian and scientist, and winner (with Douglass North) of the 1993 Nobel Memorial Prize in Economic Sciences	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Robert_Fogel	http://dbpedia.org/resource/Nobel_Memorial_Prize_in_Economic_Sciences
48	John Philip Rust (born May 23, 1955) is an American economist and econometrician.John Rust received his PhD from MIT in 1983 and taught at the University of Wisconsin, Yale University and University of Maryland before joining Georgetown University in 2012.John Rust was awarded Frisch Medal	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Rust	http://dbpedia.org/resource/Frisch_Medal
49	Manish Pitambare was a paratrooper from the Special Forces of the Indian Army who posthumously received the Kirti Chakra	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Manish_Pitambare	http://dbpedia.org/resource/Kirti_Chakra
50	Manfred Eigen (born May 9, 1927) is a German biophysical chemist who won the 1967 Nobel Prize in Chemistry	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Manfred_Eigen	http://dbpedia.org/resource/Nobel_Prize_in_Chemistry
51	Geijer was awarded the Military Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Eric_Neville_Geijer	http://dbpedia.org/resource/Military_Cross
52	Westmacott was posthumously awarded the Military Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Herbert_Westmacott	http://dbpedia.org/resource/Military_Cross
53	Herbert Richard Westmacott, MC (11 January 1952 – 2 May 1980) was a British Army officer who became the first person to be awarded a posthumous Military Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Herbert_Westmacott	http://dbpedia.org/resource/Military_Cross
54	Schwabe was awarded the Gold Medal of the Royal Astronomical Society	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Heinrich_Schwabe	http://dbpedia.org/resource/Gold_Medal_of_the_Royal_Astronomical_Society
55	Charles Henry Lumley VC (1824 – 17 October 1858) was a Scottish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Charles_Lumley	http://dbpedia.org/resource/Victoria_Cross
56	O'Kelly was a recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Christopher_O'Kelly	http://dbpedia.org/resource/Victoria_Cross
57	Daniel Burges VC, DSO (1 July 1873 – 24 October 1946) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Daniel_Burges	http://dbpedia.org/resource/Victoria_Cross
58	Edward Stevenson Browne VC CB (23 December 1852 – 16 July 1907) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Edward_Stevenson_Browne	http://dbpedia.org/resource/Victoria_Cross
59	Eric Anderson VC (15 September 1915 – 6 April 1943) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Eric_Anderson_(VC)	http://dbpedia.org/resource/Victoria_Cross
60	Francis Fitzpatrick VC (1859 – 10 July 1933), born in Tullycorbet, County Monaghan was an Irish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Francis_Fitzpatrick_(VC)	http://dbpedia.org/resource/Victoria_Cross
61	Partridge was the last and, at 20 years of age, the youngest Australian awarded the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Frank_Partridge_(VC)	http://dbpedia.org/resource/Victoria_Cross
62	Frederic Brooks Dugdale VC (21 October 1877 – 13 November 1902) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Frederic_Brooks_Dugdale	http://dbpedia.org/resource/Victoria_Cross
63	Frederick Miller VC (10 November 1831 – 17 February 1874) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Frederick_Miller_(VC)	http://dbpedia.org/resource/Victoria_Cross
64	George Murray Rolland VC (12 May 1869 – 9 July 1910) was a recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/George_Rolland	http://dbpedia.org/resource/Victoria_Cross
65	George Wilson VC (29 April 1886 – 22 April 1926) was a Scottish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/George_Wilson_(VC)	http://dbpedia.org/resource/Victoria_Cross
66	Gerald Robert O'Sullivan VC (Irish: Gearóid Roibeard Ó Súilleabháin; 8 November 1888–21 August 1915) was an Irish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Gerald_Robert_O'Sullivan	http://dbpedia.org/resource/Victoria_Cross
67	Harold Ackroyd VC, MC (18 July 1877 – 11 August 1917) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Harold_Ackroyd	http://dbpedia.org/resource/Victoria_Cross
68	Harry North Dalrymple Prendergast VC GCB (15 October 1834 – 24 July 1913) was a recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Harry_Prendergast	http://dbpedia.org/resource/Victoria_Cross
69	Henry Ward VC (1823 – 12 September 1867) was an English soldier and a recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Henry_Ward_(VC)	http://dbpedia.org/resource/Victoria_Cross
70	James Welch VC (7 July 1889 – 28 June 1978) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/James_Welch_(VC)	http://dbpedia.org/resource/Victoria_Cross
71	John Berryman VC (18 July 1825 – 27 June 1896) was a British Army officer and a recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Berryman_(VC)	http://dbpedia.org/resource/Victoria_Cross
72	Kerr in the Victoria Cross Ranges	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Chipman_Kerr	http://dbpedia.org/resource/Victoria_Cross
73	John Chipman Kerr VC (January 11, 1887 – February 19, 1963), was a Canadian recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Chipman_Kerr	http://dbpedia.org/resource/Victoria_Cross
74	John Danaher VC also known as John Danagher (25 June 1860 – 9 January 1919) was an Irish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Danaher	http://dbpedia.org/resource/Victoria_Cross
75	John Lyons VC (1824 – 20 April 1867) was born in County Carlow, Ireland and was an Irish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Lyons_(VC)	http://dbpedia.org/resource/Victoria_Cross
76	MacGregor was a recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_MacGregor_(VC)	http://dbpedia.org/resource/Victoria_Cross
77	John McGovern VC (16 May 1825 – 22 November 1888) (Also known as McGOWAN) was born in the parish of Templeport in Tullyhaw, County Cavan, Ireland, was an Irish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_McGovern_(VC)	http://dbpedia.org/resource/Victoria_Cross
78	John Robarts VC (1818 – 17 October 1888) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Robarts_(VC)	http://dbpedia.org/resource/Victoria_Cross
79	John Worthy Chaplin VC CB (23 July 1840 – 18 August 1920) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Worthy_Chaplin	http://dbpedia.org/resource/Victoria_Cross
80	Lord William Leslie de la Poer Beresford VC KCIE (20 July 1847 – 30 December 1900) born Mullaghbrack, County Armagh, Ireland was an Irish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Lord_William_Beresford	http://dbpedia.org/resource/Victoria_Cross
81	Norman Douglas Holbrook VC (9 July 1888 – 3 July 1976) was a British naval recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Norman_Douglas_Holbrook	http://dbpedia.org/resource/Victoria_Cross
82	Patrick Joseph Bugden, VC (17 March 1897 – 28 September 1917) was an Australian recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Patrick_Bugden	http://dbpedia.org/resource/Victoria_Cross
83	Richard Raymond Willis VC (13 October 1876 – 9 February 1966) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Richard_Raymond_Willis	http://dbpedia.org/resource/Victoria_Cross
84	Jean-Baptiste Bessières, 1st Duc d' Istria (6 August 1768 – 1 May 1813) was a Marshal of France	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Jean-Baptiste_Bessières	http://dbpedia.org/resource/Marshal_of_France
85	Jia's films have received critical praise and have been recognized internationally, notably winning the Venice Film Festival's top award Golden Lion	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Jia_Zhangke	http://dbpedia.org/resource/Golden_Lion
86	Chiranjeevi was honored with the Padma Bhushan	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Chiranjeevi	http://dbpedia.org/resource/Padma_Bhushan
87	Muñoz was presented with the Presidential Citizens Medal	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Jorge_Muñoz	http://dbpedia.org/resource/Presidential_Citizens_Medal
88	James Ferdinand Fairman was an American electrical engineer who received the IEEE Edison Medal	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/James_F._Fairman	http://dbpedia.org/resource/IEEE_Edison_Medal
89	Stone achieved prominence as director/writer of the war drama Platoon (1986), for which Stone won the Academy Award for Best Director	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Oliver_Stone	http://dbpedia.org/resource/Academy_Award_for_Best_Director
90	Yurchenko was awarded the Order of the Red Star	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Vitaly_Yurchenko	http://dbpedia.org/resource/Order_of_the_Red_Star
91	Samuel Mitchell VC (8 September 1841 – 16 March 1894) was a Royal Navy sailor and a recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Samuel_Mitchell_(VC)	http://dbpedia.org/resource/Victoria_Cross
92	Samuel George Pearse, VC, MM, (16 July 1897 – 29 August 1919) was an Australian recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Samuel_Pearse	http://dbpedia.org/resource/Victoria_Cross
93	Sidney Bates VC (14 June 1921 – 8 August 1944) was a British recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Sidney_Bates	http://dbpedia.org/resource/Victoria_Cross
94	Thomas Woodcock VC (19 March 1888 – 27 March 1918) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Thomas_Woodcock_(VC)	http://dbpedia.org/resource/Victoria_Cross
95	James Hewitson VC (15 October 1892 – 2 March 1963) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/James_Hewitson	http://dbpedia.org/resource/Victoria_Cross
96	Abraham Boulger VC (4 September 1835 – 23 January 1900) was born in Kilcullen, County Kildare, and was an Irish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Abraham_Boulger	http://dbpedia.org/resource/Victoria_Cross
97	Albert Chowne, VC, MM (19 July 1920 – 25 March 1945) was an Australian recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Albert_Chowne	http://dbpedia.org/resource/Victoria_Cross
98	Van den Hoek was one of the few knights of the Dutch Military William Order	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Cornelis_Pieter_van_den_Hoek	http://dbpedia.org/resource/Military_William_Order
99	Thompson also received the Purple Heart and, from the Soviet Union, the Order of Glory, third class	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Max_Thompson_(Medal_of_Honor)	http://dbpedia.org/resource/Order_of_Glory
100	Sinclair's Gabriel's Ghost was the winner of the 2006 RITA Award	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Linnea_Sinclair	http://dbpedia.org/resource/RITA_Award
101	Ebadi was awarded the Nobel Peace Prize	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Shirin_Ebadi	http://dbpedia.org/resource/Nobel_Peace_Prize
102	Walter S. Gorka (1922–1942) was a United States Navy sailor killed in action during World War II who received the Air Medal	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Walter_S._Gorka	http://dbpedia.org/resource/Air_Medal
103	Sergey Vitalyevich Bezrukov PAR (Russian: Серге́й Вита́льевич Безру́ков, born 18 October 1973) is a Russian screen and stage actor, People's Artist of Russia, the laureate of the State Prize of the Russian Federation	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Sergey_Bezrukov	http://dbpedia.org/resource/State_Prize_of_the_Russian_Federation
104	Han was conferred the Cultural Medallion for Art	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Han_Sai_Por	http://dbpedia.org/resource/Cultural_Medallion
105	Luigi Giorgi (7 September 1913 – 7 May 1945) was an Italian soldier of World War II, the only one to receive two Gold Medals in the Italian Campaign and one of very few non-Americans to receive the Silver Star	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Luigi_Giorgi_(soldier)	http://dbpedia.org/resource/Silver_Star
106	K. A. Gamage (Sinhalese: K. A. ගමගේ, died 20 April 2009), was a Major in the Sri Lanka Army who posthumously received the Parama Weera Vibhushanaya	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/K._A._Gamage	http://dbpedia.org/resource/Parama_Weera_Vibhushanaya
107	Otto Meyer (23 December 1912 – 24 August 1944) was an Obersturmbannführer (lieutenant colonel) in the Waffen-SS during World War II who was awarded the Knight's Cross of the Iron Cross with Oak Leaves	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Otto_Meyer_(SS_officer)	http://dbpedia.org/resource/Iron_Cross
108	Jo Shapcott FRSL, (born 24 March 1953, London) is an English poet, editor and lecturer who has won the National Poetry Competition, the Commonwealth Poetry Prize, the Costa Book of the Year Award, a Forward Poetry Prize and the Cholmondeley Award	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Jo_Shapcott	http://dbpedia.org/resource/Cholmondeley_Award
109	Jellett provost of Trinity; in the same year he was awarded a Royal Medal	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Hewitt_Jellett	http://dbpedia.org/resource/Royal_Medal
110	Braham had claimed 12 enemy aircraft destroyed and he was awarded the Distinguished Service Order	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_Braham_(RAF_officer)	http://dbpedia.org/resource/Distinguished_Service_Order
111	McAleese later took part in the Falklands War in 1982, and was awarded the Military Medal	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/John_McAleese	http://dbpedia.org/resource/Military_Medal
112	Edward Barber VC (10 June 1893 – 12 March 1915) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Edward_Barber	http://dbpedia.org/resource/Victoria_Cross
113	Eugene Kingsmill Esmonde VC DSO, F/Lt, RAF, Lt-Cdr (A) RN (1 March 1909 – 12 February 1942) was a distinguished British pilot who was a posthumous recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Eugene_Esmonde	http://dbpedia.org/resource/Victoria_Cross
114	Fazal Din VC (1 July 1921 – 2 March 1945) was a Punjabi Muslim recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Fazal_Din	http://dbpedia.org/resource/Victoria_Cross
115	George Thomas Dorrell VC, MBE (7 July 1880 – 7 January 1971) was an English recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/George_Thomas_Dorrell	http://dbpedia.org/resource/Victoria_Cross
116	Gordon Muriel Flowerdew VC (2 January 1885 – 31 March 1918) was a Canadian recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Gordon_Flowerdew	http://dbpedia.org/resource/Victoria_Cross
117	Henry Weale VC (2 October 1897 – 13 January 1959) was a Welsh recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Henry_Weale	http://dbpedia.org/resource/Victoria_Cross
118	Hugh McInnes VC (October 1815 – 7 December 1879) was a Scottish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Hugh_McInnes	http://dbpedia.org/resource/Victoria_Cross
119	James Dundas VC (10 September 1842 – 23 December 1879) was a Scottish recipient of the Victoria Cross	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/James_Dundas	http://dbpedia.org/resource/Victoria_Cross
