id	text	property	subject	object
17	She was the wife of U. S. Congressman Philip Ruppe of Michigan.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Loret_Miller_Ruppe	http://dbpedia.org/resource/Philip_Ruppe
18	NO_SENTENCE_SELECTED_:::The character was created by George Lucas and has been portrayed by numerous actors. His appearances span the first six Star Wars films, and his character is heavily referenced in Star Wars: The Force Awakens. He is also an important character in the Star Wars expanded universe of television series, video games, novels, literature and comic books. Originally a Jedi prophesied to bring balance to the Force, he falls to the dark side of the Force and serves the evil Galactic Empire at the right hand of his Sith master, Emperor Palpatine (also known as Darth Sidious). He is also the father of Luke Skywalker and Princess Leia Organa, grandfather of Kylo Ren, and secret husband of Padmé Amidala.----313-313 ----EndIndex----1011 ---- Mention ---Padmé Amidala	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Darth_Vader	http://dbpedia.org/resource/Padmé_Amidala
19	He was the husband of the prison reformer Elizabeth Fry.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Joseph_Fry_(tea_merchant)	http://dbpedia.org/resource/Elizabeth_Fry
20	She was married to England footballer Ashley Cole from July 2006 until September 2010, when she divorced him after their separation earlier that year.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Cheryl_(entertainer)	http://dbpedia.org/resource/Ashley_Cole
21	In 1955, she became involved with the Pepsi-Cola Company through her marriage to company Chairman Alfred Steele.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Joan_Crawford	http://dbpedia.org/resource/Alfred_Steele
22	2014).	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Tom_Stoppard	http://dbpedia.org/resource/Sabrina_Guinness
23	Maria Anna of Spain (18 August 1606 – 13 May 1646), Infanta of Spain, the youngest daughter of King Philip III of Spain and Margaret of Austria, was Holy Roman Empress and Queen of Hungary and Bohemia as the wife of Ferdinand III, Holy Roman Emperor.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maria_Anna_of_Spain	http://dbpedia.org/resource/Ferdinand_III,_Holy_Roman_Emperor
24	Maria Theresa and her husband, Francis I, Holy Roman Emperor, had sixteen children, including the Queen of France, the Queen of Naples and Sicily, the Duchess of Parma and two Holy Roman Emperors, Joseph II and Leopold II.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maria_Theresa	http://dbpedia.org/resource/Francis_I,_Holy_Roman_Emperor
25	After Napoleon's defeat, Leopold moved to the United Kingdom where he married Princess Charlotte of Wales, the only child of the Prince Regent (the future King George IV), thus situating himself as a possible future prince consort of the United Kingdom.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Leopold_I_of_Belgium	http://dbpedia.org/resource/Princess_Charlotte_of_Wales
26	She is the wife of Uday Shankar and mother of Ananda Shankar and Mamata Shankar and sister-in-law of Ravi Shankar.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Amala_Shankar	http://dbpedia.org/resource/Uday_Shankar
27	Her liaison (and possible secret marriage) with Owen Tudor proved the springboard of that family's fortunes, eventually leading to their grandson's elevation as Henry VII of England.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Catherine_of_Valois	http://dbpedia.org/resource/Owen_Tudor
28	He worked in partnership with his wife Marion Mahony Griffin.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Walter_Burley_Griffin	http://dbpedia.org/resource/Marion_Mahony_Griffin
29	1965), then Miriam Stoppard (m.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Tom_Stoppard	http://dbpedia.org/resource/Miriam_Stoppard
30	Edwards was married to actress Chrissie White, who co-starred in a number of his films.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Henry_Edwards_(actor)	http://dbpedia.org/resource/Chrissie_White
31	Kelly has written, produced, and remixed songs and albums for many artists, including Aaliyah's 1994 debut album Age Ain't Nothing but a Number.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/R._Kelly	http://dbpedia.org/resource/Aaliyah
32	Ford is married to actress Calista Flockhart, who is known for playing the title role in the comedy-drama series Ally McBeal.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Harrison_Ford	http://dbpedia.org/resource/Calista_Flockhart
33	She was married to the notable British geologist Charles Lyell, and acted as assistant in his scientific work.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Mary_Horner_Lyell	http://dbpedia.org/resource/Charles_Lyell
34	Soong Mei-ling or Soong May-ling (Chinese: 宋美齡; pinyin: Sòng Měilíng; March 5, 1897 – October 23, 2003), also known as Madame Chiang Kai-shek or Madame Chiang, was a Chinese political figure who was First Lady of the Republic of China (ROC), the wife of Generalissimo and President Chiang Kai-shek.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Soong_Mei-ling	http://dbpedia.org/resource/Chiang_Kai-shek
35	He was the son and successor of King Louis VI of France, hence his nickname, and married Eleanor of Aquitaine, one of the wealthiest and most powerful women in western Europe.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Louis_VII_of_France	http://dbpedia.org/resource/Eleanor_of_Aquitaine
36	He overthrew the Musahiban monarchy of his first cousin Mohammed Zahir Shah and declared himself as the first President of Afghanistan from 1973 until his assassination in 1978 as a result of the Saur Revolution led by the People's Democratic Party of Afghanistan (PDPA).	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Mohammed_Daoud_Khan	http://dbpedia.org/resource/Mohammed_Zahir_Shah
37	She is married to writer Stephen King.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Tabitha_King	http://dbpedia.org/resource/Stephen_King
38	Through her marriages to Æthelred the Unready (1002-1016) and Cnut the Great (1017-1035), she became the Queen Consort of England, Denmark, and Norway.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Emma_of_Normandy	http://dbpedia.org/resource/Æthelred_the_Unready
39	He was the husband of author Anne Rice.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Stan_Rice	http://dbpedia.org/resource/Anne_Rice
40	She is well known as the wife of a politician, as the spouse of Ichirō Hatoyama, who was the 52nd, 53rd and 54th Prime Minister of Japan, serving terms from December 10, 1954 through December 23, 1956.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kaoru_Hatoyama	http://dbpedia.org/resource/Ichirō_Hatoyama
41	She was a member of the Kennedy family, sister of President John F. Kennedy and Senators Robert F. Kennedy and Ted Kennedy; her husband, Sargent Shriver, was United States Ambassador to France and the Democratic vice presidential candidate in the 1972 U.S. presidential election.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Eunice_Kennedy_Shriver	http://dbpedia.org/resource/Sargent_Shriver
42	She was married to Nelson Mandela for 38 years, including 27 years during which he was imprisoned.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Winnie_Madikizela-Mandela	http://dbpedia.org/resource/Nelson_Mandela
43	Her first husband was George Carey, 2nd Baron Hunsdon, grandson of Mary Boleyn, elder sister of Anne Boleyn, mother of Queen Elizabeth I.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elizabeth_Spencer,_Baroness_Hunsdon	http://dbpedia.org/resource/George_Carey,_2nd_Baron_Hunsdon
44	Burroughs accidentally killed his second wife, Joan Vollmer, in 1951 in Mexico City, and was consequently convicted of manslaughter.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/William_S._Burroughs	http://dbpedia.org/resource/Joan_Vollmer
45	Before Stanton narrowed her political focus almost exclusively to women's rights, she was an active abolitionist with her husband Henry Brewster Stanton (co-founder of the Republican Party) and cousin Gerrit Smith.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elizabeth_Cady_Stanton	http://dbpedia.org/resource/Henry_Brewster_Stanton
46	The second wife of King Septimius Odaenathus, Zenobia became queen of the Palmyrene Empire following Odaenathus' death in 267.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Zenobia	http://dbpedia.org/resource/Odaenathus
47	He is married to Samita Bangargi and together they have three children - a son and twin daughters.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Aashish_Chaudhary	http://dbpedia.org/resource/Samita_Bangargi
48	Having originated many roles in musicals she is also strongly identified with her second husband, director–choreographer Bob Fosse, remembered as the dancer–collaborator–muse for whom he choreographed much of his work and as the guardian of his legacy after his death.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Gwen_Verdon	http://dbpedia.org/resource/Bob_Fosse
49	Dorothy Percy, Countess of Northumberland (formerly Perrot, née Devereux; c. 1564 – 3 August 1619) was the younger daughter of Walter Devereux, 1st Earl of Essex by Lettice Knollys, and the wife of Henry Percy, 9th Earl of Northumberland.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Dorothy_Percy,_Countess_of_Northumberland	http://dbpedia.org/resource/Henry_Percy,_9th_Earl_of_Northumberland
50	Huberman is married to former Ireland rugby captain Brian O'Driscoll.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Amy_Huberman	http://dbpedia.org/resource/Brian_O'Driscoll
51	Elizabeth supplanted the Duchess, gaining the affections of William Cavendish, 5th Duke of Devonshire, and later marrying him.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elizabeth_Cavendish,_Duchess_of_Devonshire	http://dbpedia.org/resource/William_Cavendish,_5th_Duke_of_Devonshire
52	Her fame increased when she married William Powell in 1931, but the pair divorced two years later.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Carole_Lombard	http://dbpedia.org/resource/William_Powell
53	She was the first wife of Icelandic president Ólafur Ragnar Grímsson.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Guðrún_Katrín_Þorbergsdóttir	http://dbpedia.org/resource/Ólafur_Ragnar_Grímsson
54	Don Jaime de Marichalar y Sáenz de Tejada (born in Pamplona on 7 April 1963) is the former husband of the Infanta Elena, Duchess of Lugo, the eldest daughter of King Juan Carlos and Queen Sofia of Spain.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Jaime_de_Marichalar	http://dbpedia.org/resource/Infanta_Elena,_Duchess_of_Lugo
55	Dr. Martha Joan Hart (née Patterson) (born October 31, 1966) is the widow of professional wrestler Owen Hart.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Martha_Hart	http://dbpedia.org/resource/Owen_Hart
56	On September 11, 1902, Ross married William B. Ross, whom she had met when visiting relatives in Tennessee in 1900.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Nellie_Tayloe_Ross	http://dbpedia.org/resource/William_B._Ross
57	In Greek mythology, Menelaus (/ˌmɛnɪˈleɪəs/; Greek: Μενέλαος, Menelaos, from < μένος· vigor, rage, power + λαός· people, \"wrath of the people\") was a king of Mycenaean (pre-Dorian) Sparta, the husband of Helen of Troy, and a central figure in the Trojan War.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Menelaus	http://dbpedia.org/resource/Helen_of_Troy
58	In 1220, Isabella married Hugh X of Lusignan, Count of La Marche, by whom she had another nine children.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Isabella_of_Angoulême	http://dbpedia.org/resource/Hugh_X_of_Lusignan
59	Despite seventeen pregnancies by her husband, Prince George of Denmark, she died without any surviving children and was the last monarch of the House of Stuart.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Anne,_Queen_of_Great_Britain	http://dbpedia.org/resource/Prince_George_of_Denmark
60	NO_SENTENCE_SELECTED_:::Anna of Saxony (23 December 1544 – 18 December 1577) was the heiress of Maurice, Elector of Saxony, and Agnes, eldest daughter of Philip I, Landgrave of Hesse. Maurice's only son, Albert, died in infancy. Anna was the second wife of William the Silent.----0-0 ----EndIndex----251 ---- Mention ---William the Silent	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Anna_of_Saxony	http://dbpedia.org/resource/William_the_Silent
61	He is married to LaTanya Richardson, with whom he has a daughter, Zoe.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Samuel_L._Jackson	http://dbpedia.org/resource/LaTanya_Richardson
62	He is married to Elizabeth Finkel, an Australian science journalist.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Alan_Finkel	http://dbpedia.org/resource/Elizabeth_Finkel
63	She was made a ward of King Henry VII of England, and married Charles Somerset, 1st Earl of Worcester on 2 June 1492.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elizabeth_Somerset,_Baroness_Herbert	http://dbpedia.org/resource/Charles_Somerset,_1st_Earl_of_Worcester
64	Maria Anna of Savoy (Italian: Maria Anna Ricciarda Carolina Margherita Pia; 19 September 1803 – 4 May 1884) was the wife of Emperor Ferdinand I of Austria.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maria_Anna_of_Savoy	http://dbpedia.org/resource/Ferdinand_I_of_Austria
65	Louise of Mecklenburg-Güstrow (28 August 1667 – 15 March 1721) was Queen consort of Denmark and Norway as the first spouse of the King Frederick IV of Denmark.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Louise_of_Mecklenburg-Güstrow	http://dbpedia.org/resource/Frederick_IV_of_Denmark
66	A daughter of Charles VI of France, she married Henry V of England, and gave birth to his heir Henry VI of England.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Catherine_of_Valois	http://dbpedia.org/resource/Henry_V_of_England
67	Ava Helen Pauling (December 24, 1903 – December 7, 1981) was an American human rights activist and wife of Nobel Prize winner Linus Pauling.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Ava_Helen_Pauling	http://dbpedia.org/resource/Linus_Pauling
68	Maximilian expanded the influence of the House of Habsburg through war and his marriage in 1477 to Mary of Burgundy, the heiress to the Duchy of Burgundy, though he also lost the Austrian territories in today's Switzerland to the Swiss Confederacy.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maximilian_I,_Holy_Roman_Emperor	http://dbpedia.org/resource/Mary_of_Burgundy
69	Stephen married Matilda of Boulogne, inheriting additional estates in Kent and Boulogne that made the couple one of the wealthiest in England.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Stephen,_King_of_England	http://dbpedia.org/resource/Matilda_of_Boulogne
70	He is the husband of Caroline Kennedy and son-in-law of the late John F. Kennedy and Jacqueline Kennedy Onassis.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Edwin_Schlossberg	http://dbpedia.org/resource/Caroline_Kennedy
71	He is the husband of Jan Schakowsky, the Congressional Representative for Illinois's 9th congressional district.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Robert_Creamer_(political_consultant)	http://dbpedia.org/resource/Jan_Schakowsky
72	Taylor's acting career began to decline in the late 1960s, although she continued starring in films until the mid-1970s, after which she focused on supporting the career of her sixth husband, Senator John Warner.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elizabeth_Taylor	http://dbpedia.org/resource/John_Warner
73	He was married to Allen from 1988 to 1998.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kale_Browne	http://dbpedia.org/resource/Karen_Allen
74	Caroline Middleton DeCamp Benn (13 October 1926 – 22 November 2000), formerly Viscountess Stansgate, was an educationalist and writer, and wife of the British Labour politician Tony Benn (formerly 2nd Viscount Stansgate).	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Caroline_Benn	http://dbpedia.org/resource/Tony_Benn
75	The Outlaws with Willie Nelson, Tompall Glaser, and Jessi Colter, the first platinum country music album.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Waylon_Jennings	http://dbpedia.org/resource/Jessi_Colter
76	Young portrayed FBI Agent Robyn Sanseverino on The Sopranos and has portrayed various characters for the Law & Order franchise, as well as in The Equalizer.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Karen_Young_(actress)	http://dbpedia.org/resource/Tom_Noonan
77	Divorced from film directors Jim Threapleton and Sam Mendes, Winslet is married to businessman Ned Rocknroll.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kate_Winslet	http://dbpedia.org/resource/Jim_Threapleton
78	In 2009, he began teaching political science at Tulane University.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/James_Carville	http://dbpedia.org/resource/Mary_Matalin
79	Originally from Chicago, Esposito now resides in Los Angeles with her wife and fellow comedian Rhea Butcher.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Cameron_Esposito	http://dbpedia.org/resource/Rhea_Butcher
80	For her second consort Tamar chose, in 1191, the Alan prince David Soslan, by whom she had two children, George and Rusudan, the two successive monarchs on the throne of Georgia.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Tamar_of_Georgia	http://dbpedia.org/resource/David_Soslan
81	In 2009, Chen and his wife Wu Shu-chen were convicted on two bribery charges.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Chen_Shui-bian	http://dbpedia.org/resource/Wu_Shu-chen
82	She along with her second husband Keaoua Kekuaokalani died fighting for the Hawaiian religion after Kamehameha II abolished the kapu system.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Manono_II	http://dbpedia.org/resource/Keaoua_Kekuaokalani
83	Maria Teresa Fontela Goulart (born August 23, 1940) was the wife of the 24th president of Brazil, João Goulart, and served as First Lady during his presidency from 1961 until 1964, when he was deposed by a military-led coup d'état.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maria_Teresa_Fontela_Goulart	http://dbpedia.org/resource/João_Goulart
84	María Eva Duarte de Perón (7 May 1919 – 26 July 1952) was the second wife of Argentine President Juan Perón (1895–1974) and served as the First Lady of Argentina from 1946 until her death in 1952.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Eva_Perón	http://dbpedia.org/resource/Juan_Perón
85	She met Colonel Juan Perón there on 22 January 1944 during a charity event at the Luna Park Stadium to benefit the victims of an earthquake in San Juan, Argentina.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Eva_Perón	http://dbpedia.org/resource/Juan_Perón
86	As the series progressed, Montag began dating fellow cast member Spencer Pratt, which ultimately ended her friendship with Conrad.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Heidi_Montag	http://dbpedia.org/resource/Spencer_Pratt
87	Divorced from film directors Jim Threapleton and Sam Mendes, Winslet is married to businessman Ned Rocknroll.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kate_Winslet	http://dbpedia.org/resource/Sam_Mendes
88	His second wife was film actress Clara Kimball Young, who kept his surname after they divorced.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/James_Young_(director)	http://dbpedia.org/resource/Clara_Kimball_Young
89	His first wife was librettist Rida Johnson Young who often composed with Victor Herbert.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/James_Young_(director)	http://dbpedia.org/resource/Rida_Johnson_Young
90	Simons married fellow actress Sarah Tansey in August 2005.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Hywel_Simons	http://dbpedia.org/resource/Sarah_Tansey
91	In 1850, Balzac married Ewelina Hańska, a Polish aristocrat and his longtime love; he died in Paris five months later.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Honoré_de_Balzac	http://dbpedia.org/resource/Ewelina_Hańska
92	He and his wife Barbara Fiske Calhoun co-founded the artist's retreat and \"hippie commune\" Quarry Hill Creative Center, on the Fiske family property, in Rochester, Vermont.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Irving_Fiske	http://dbpedia.org/resource/Barbara_Fiske_Calhoun
93	Divorced from actress Jennifer Aniston, to whom he was married for five years, he has been married to actress Angelina Jolie since 2014.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Brad_Pitt	http://dbpedia.org/resource/Angelina_Jolie
94	She was best known as a panelist on the 1970s game show Match Game and for her recurring role as Blanche Madison opposite her real-life husband, actor Jack Klugman, on The Odd Couple.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Brett_Somers	http://dbpedia.org/resource/Jack_Klugman
95	Jenkin is married to Bernadette Davis, the creator and writer of Some Girls.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Guy_Jenkin	http://dbpedia.org/resource/Bernadette_Davis
96	She was the wife of science fiction author Alfred Bester.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Rolly_Bester	http://dbpedia.org/resource/Alfred_Bester
97	The wife of Alfred Kinsey, she contributed to the Kinsey Reports on human sexuality.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Clara_McMillen	http://dbpedia.org/resource/Alfred_Kinsey
98	Lydia Marie Clarke (born April 14, 1923) is an American actress and photographer, and the widow of Academy Award-winning actor Charlton Heston.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Lydia_Clarke	http://dbpedia.org/resource/Charlton_Heston
99	He was the first husband of actress Joan Collins, whom he allegedly raped, and married on 24 May 1952.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maxwell_Reed	http://dbpedia.org/resource/Joan_Collins
100	Diana Rosamond Constance Grace Irene Gould, later Diana Menuhin, Baroness Menuhin (12 November 1912 – 25 January 2003) was a British ballerina and occasional actress and singer, who is best remembered as the second wife of the violinist Yehudi Menuhin.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Diana_Gould_(dancer)	http://dbpedia.org/resource/Yehudi_Menuhin
101	Along with his wife, Judy Goffman Cutler, he is co-founder of the National Museum of American Illustration (NMAI) at Vernon Court, the first national museum devoted exclusively to illustration art.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Laurence_S._Cutler	http://dbpedia.org/resource/Judy_Goffman_Cutler
102	Ho co-founded Plush Home, Inc., an all-encompassing interior design firm and furniture line, in 2003 with his wife, Nina Petronzio, an American interior and furniture designer known for her high-end Transitional Style designs.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Steven_Ho_(martial_artist)	http://dbpedia.org/resource/Nina_Petronzio
103	NO_SENTENCE_SELECTED_:::Elisabeth Neumann-Viertel (5 April 1900 – 24 December 1994) was an Austrian actress who started her career in Germany during the 1920s. Under the Nazi regime she emigrated to the United States, where she appeared on the Broadway and in a few Hollywood movies. She later returned to Germany where she worked with numerous successful theatres of Berlin, among them Fritz Kortner's Berliner Bühnen. Neumann-Viertel was also a notable character actress in films and television, although she seldomly played a leading role there. She retired in the late 1980s after nearly 70 years of acting. Elisabeth Neumann-Viertel was the second wife of film director Berthold Viertel.----0-0 ----EndIndex----667 ---- Mention ---Berthold Viertel	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elisabeth_Neumann-Viertel	http://dbpedia.org/resource/Berthold_Viertel
104	His wife, Ann Walton Kroenke, is the daughter of Walmart co-founder James Walton.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Stan_Kroenke	http://dbpedia.org/resource/Ann_Walton_Kroenke
105	She is the former wife of Derrick Sherwin.	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Jane_Sherwin	http://dbpedia.org/resource/Derrick_Sherwin
106	In 1938, he married Malati Bedekar, (whose maiden name was Balutai Khare).	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Vishram_Bedekar	http://dbpedia.org/resource/Malati_Bedekar
