id	text	property	subject	object
69	Michael Elkins (born New York, USA, 22 January 1917, died Jerusalem, Israel, 10 March 2001) was an American broadcaster and journalist who worked for the American network, CBS, for the magazine Newsweek and then for 17 years with the BBC.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Michael_Elkins	http://dbpedia.org/resource/BBC
70	In early 1987, Milne was forced to resign from his post as DG by the BBC Governors following several difficult years for the Corporation and sustained pressure from the Thatcher government.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Alasdair_Milne	http://dbpedia.org/resource/BBC
71	As the BBC News lead presenter for major breaking news in the United Kingdom, Edwards presents Britain's most watched news programme, BBC News at Ten, the corporation's flagship news broadcast.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Huw_Edwards_(journalist)	http://dbpedia.org/resource/BBC
72	James Edward Martin (born 17 June 1992) is an English actor best known for portraying Peter Beale in the BBC soap opera EastEnders.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/James_Martin_(English_actor)	http://dbpedia.org/resource/BBC
73	Badawi was the presenter of World News Today broadcast on both BBC Four and BBC World News, and Reports, a weekly showcase of reports from the BBC.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Zeinab_Badawi	http://dbpedia.org/resource/BBC
74	Badawi was the presenter of World News Today broadcast on both BBC Four and BBC World News, and Reports, a weekly showcase of reports from the BBC.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Zeinab_Badawi	http://dbpedia.org/resource/BBC
75	However, in 1974, Shearson was acquired by Hayden, Stone & Co. and Joseph left the firm to join Drexel Burnham Lambert as co-head of corporate finance.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Fred_Joseph	http://dbpedia.org/resource/Drexel_Burnham_Lambert
76	Frederick H. "Fred" Joseph (1937—2009) was the former president and chief executive officer of the investment bank Drexel Burnham Lambert during the 1980s.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Fred_Joseph	http://dbpedia.org/resource/Drexel_Burnham_Lambert
77	After Infocom's dissolution in 1989, Bates co-founded Legend Entertainment to continue publishing games in the Infocom tradition, but with added graphics.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Bob_Bates	http://dbpedia.org/resource/Legend_Entertainment
78	Wright Mahdi Bray (born "Wright Bray" in 1950), a Black American convert to Islam, is a civil and human rights activist who serves as Executive Director of the Muslim American Society's Freedom Foundation (MAS Freedom) based in Washington, DC.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Mahdi_Bray	http://dbpedia.org/resource/Muslim_American_Society
79	Following his return to Belfast McClinton found himself involved in further street-fighting and heavy drinking until in 1972 he enlisted with the Ulster Defence Regiment (UDR).	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Kenny_McClinton	http://dbpedia.org/resource/Ulster_Defence_Regiment
80	Slyusarchuk was employed by the V. Chornovol Lviv State Institute of Modern Technology and Management, the Kyiv National University of Construction and Architecture, the P.L. Shupyk National Medical Academy of Postgraduate Education, the A. P. Romodanov Institute of Neurosurgery and Lviv Polytechnic as a professor, and by the government of Ukraine as an adviser to Oleksandr Turchynov.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Andriy_Slyusarchuk	http://dbpedia.org/resource/Kyiv_National_University_of_Construction_and_Architecture
81	John William "Jack" King (February 12, 1931 – June 11, 2015) was a Chief of Public Information and Public Affairs Officer for NASA.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Jack_King_(NASA)	http://dbpedia.org/resource/NASA
82	In July 2002, Dory served as an aquanaut on the NASA Extreme Environment Mission Operations 3 (NEEMO 3) crew.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Jonathan_Dory	http://dbpedia.org/resource/NASA
83	In July 2002, Dory served as an aquanaut on the NASA Extreme Environment Mission Operations 3 (NEEMO 3) crew.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Jonathan_Dory	http://dbpedia.org/resource/NASA
84	In July 2002, Dory served as an aquanaut on the NASA Extreme Environment Mission Operations 3 (NEEMO 3) crew.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Jonathan_Dory	http://dbpedia.org/resource/NASA
85	Gerald D. "Gerry" Griffin (born December 25, 1934) is a former NASA flight director and director of Johnson Space Center.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Gerald_D._Griffin	http://dbpedia.org/resource/NASA
86	William H. Gerstenmaier (born September, 1954) is the current Associate Administrator for Human Exploration and Operations for NASA, holding this position since 2005.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/William_H._Gerstenmaier	http://dbpedia.org/resource/NASA
87	Brian O'Connell (23 January 1930 – 21 March 2011) was an American author, academic, and public administrator who helped found Independent Sector, an organization that represents the interests of charities, foundations and nonprofit giving programs in the United States.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Brian_O'Connell_(advocate)	http://dbpedia.org/resource/Independent_Sector
88	Newman Ivey White (1892–1948) was a professor of English at Duke University.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Newman_Ivey_White	http://dbpedia.org/resource/Duke_University
89	Shoshana Felman is an American literary critic and current Woodruff Professor of Comparative Literature and French at Emory University.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Shoshana_Felman	http://dbpedia.org/resource/Emory_University
90	Steven R. David (born 1951) is Professor of International Relations at Johns Hopkins University.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Steven_R._David	http://dbpedia.org/resource/Johns_Hopkins_University
91	Walker Blaine (May 8, 1855 – January 15, 1890) was an official in the United States Department of State.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Walker_Blaine	http://dbpedia.org/resource/United_States_Department_of_State
92	A native of California, Young led the University of California, Los Angeles (UCLA) for 29 years as chancellor and the University of Florida for more than four years as president.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Charles_E._Young	http://dbpedia.org/resource/University_of_California,_Los_Angeles
93	After teaching for several years, Sledd was chosen to be the last president of the University of Florida at Lake City, from 1904 to 1905, and the first president of the modern University of Florida (first known as the "University of the State of Florida"), from 1905 to 1909.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Andrew_Sledd	http://dbpedia.org/resource/University_of_Florida
94	After teaching for several years, Sledd was chosen to be the last president of the University of Florida at Lake City, from 1904 to 1905, and the first president of the modern University of Florida (first known as the "University of the State of Florida"), from 1905 to 1909.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Andrew_Sledd	http://dbpedia.org/resource/University_of_Florida
95	A native of California, Young led the University of California, Los Angeles (UCLA) for 29 years as chancellor and the University of Florida for more than four years as president.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Charles_E._Young	http://dbpedia.org/resource/University_of_Florida
96	Before joining the Yale faculty in 2008, Inhorn was a professor of medical anthropology at the University of Michigan and director of the Center for Middle Eastern and North African Studies.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Marcia_C._Inhorn	http://dbpedia.org/resource/University_of_Michigan
97	Noreen M. Clark was the Myron E. Wegman Distinguished University Professor, Director of the Center for Managing Chronic Disease, Professor of Health Behavior & Health Education, and Professor of Pediatrics at the University of Michigan.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Noreen_M._Clark	http://dbpedia.org/resource/University_of_Michigan
98	Hill is an assistant professor in Communication at the University of Washington, and serves as a member of the Free Software Foundation board of directors.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Benjamin_Mako_Hill	http://dbpedia.org/resource/University_of_Washington
99	Ross Stevenson (born Ross Campbell; 25 August 1957) is an Australia radio presenter on Melbourne station 3AW.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Ross_Stevenson_(radio)	http://dbpedia.org/resource/3AW
100	Yasheng Huang (Chinese: 黄亚生) is a professor in international management at the MIT Sloan School of Management, where he founded and heads the China Lab and India Lab.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Yasheng_Huang	http://dbpedia.org/resource/MIT_Sloan_School_of_Management
101	David E. Sweet, (1933–1984), academic, was the founding president of innovative Metropolitan State University and later president of Rhode Island College, where he spearheaded the Leadership Rhode Island program and presided over the college's evolution from a normal college into a multipurpose college.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/David_E._Sweet	http://dbpedia.org/resource/Metropolitan_State_University
102	C. Kevin Gillespie S.J. the 27th president Saint Joseph's University, took office on July 1, 2012.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Kevin_Gillespie_(academic)	http://dbpedia.org/resource/Saint_Joseph's_University
103	Wouter Jacobus Hanegraaff (born 1961) is full professor of History of Hermetic Philosophy and related currents at the University of Amsterdam, the Netherlands.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Wouter_Hanegraaff	http://dbpedia.org/resource/University_of_Amsterdam
104	Lovink earned his master's degree in political science at the University of Amsterdam, holds a PhD from the University of Melbourne and has been a postdoctoral fellow at the University of Queensland.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Geert_Lovink	http://dbpedia.org/resource/University_of_Amsterdam
105	Paul W. Kahn (born 1952) is the Robert W. Winner Professor of Law and the Humanities at Yale Law School and the Director of the Orville H. Schell, Jr. Center for International Human Rights.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Paul_W._Kahn	http://dbpedia.org/resource/Yale_Law_School
106	Marc Alan Brown (born September 29, 1961) is an American television news anchor at KABC-TV in Los Angeles.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Marc_Brown_(journalist)	http://dbpedia.org/resource/KABC-TV
107	Kriski now works at KTLA in Los Angeles.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Mark_Kriski	http://dbpedia.org/resource/KTLA
