number of equals =	1564
number of contains =	124
notInAbstractList =	8333
Appoaches:
	Sbj-Obj =	877
	Pronoun-Obj =	811
Extraction:
	In Sentence =	1602
	In Paragraph =	86
Blank Sentences =	0
Number of articles not found in 2016-10 wikipedia nif version =	18	Don_Draper____1,reporter),reporter),Don_Draper____1,Bertil_Ohlin__1,Judith_Keene,Carol_Ann_Shudlick,Lucky_Dias,Charles_%22Nish%22_Bruce,Louis_Harold_Gray,Edward_%22Porky%22_Cragg,Edward_%22Porky%22_Cragg,Edward_%22Porky%22_Cragg,Edward_%22Porky%22_Cragg,Cresswell_Shearer,Edward_%22Tug%22_Wilson,Kapila_Jayampathi,Leslie_%22Bull%22_Allen,
Kind of Match	Section	Section Title	Extraction	Approach	Blank Sentence	NIF-Anchor	Subject	Relation	Object	Sentence	Context
Equal	0	Abstract	In Sentence	Sbj-Obj		Nobel Prize in Chemistry	http://dbpedia.org/resource/William_Ramsay	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Nobel_Prize_in_Chemistry	William Ramsay KCB, FRS, FRSE (2 October 1852 – 23 July 1916) was a Scottish chemist who discovered the noble gases and received the Nobel Prize in Chemistry	Sir William Ramsay KCB, FRS, FRSE (2 October 1852 – 23 July 1916) was a Scottish chemist who discovered the noble gases and received the Nobel Prize in Chemistry in 1904 "in recognition of his services in the discovery of the inert gaseous elements in air" (along with his collaborator, Lord Rayleigh, who received the Nobel Prize in Physics that same year for their discovery of argon). After the two men identified argon, Ramsay investigated other atmospheric gases. His work in isolating argon, helium, neon, krypton and xenon led to the development of a new section of the periodic table.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Folio Prize	http://dbpedia.org/resource/Akhil_Sharma	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Folio_Prize	(**his=Akhil Sharma**): His second, Family Life, won the 2015 Folio Prize	Akhil Sharma (born July 22, 1971) is an Indian-American author and professor of creative writing. His first published novel An Obedient Father won the 2001 Hemingway Foundation/PEN Award. His second, Family Life, won the 2015 Folio Prize and 2016 International Dublin Literary Award.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Henri Poincaré Prize	http://dbpedia.org/resource/Arthur_Wightman	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Henri_Poincaré_Prize	Wightman was awarded the Henri Poincaré Prize	Arthur Strong Wightman (March 30, 1922 – January 13, 2013) was an American mathematical physicist. He was one of the founders of the axiomatic approach to quantum field theory, and originated the set of Wightman axioms. Advised by John Wheeler, his 1949 Princeton doctoral dissertation was entitled The Moderation and Absorption of Negative Pions in Hydrogen. His graduate students include Arthur Jaffe, Jerrold Marsden, and Alan Sokal. His work is summarized in the classic concise monograph PCT, Spin and statistics and all that written with R F Streater. Its title is a play on 1066 and All That, the historical satire by Sellar and Yeatman. The PCT refers to the combined symmetry of a quantum field theory under P Parity, C charge and T time. Spin and statistics refers to the fact that in quantum field theory it can be proved that spin 1/2 particles obey Fermi-Dirac statistics whereas integer spin 0, 1, 2 particles obey Bose-Einstein statistics. Wightman was awarded the Henri Poincaré Prize of the International Association of Mathematical Physics in 1997. Until his death, he was a professor emeritus at Princeton.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Prêmio Jabuti	http://dbpedia.org/resource/Antonio_Candido	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Prêmio_Jabuti	(**he=Antonio Candido**): He was the co-winner of the Prêmio Jabuti	Antonio Candido de Mello e Souza (born July 24, 1918, Rio de Janeiro) is a Brazilian writer, professor, sociologist and literary critic. As a critic of Brazilian Literature, he is regarded as one of the foremost scholars on the subject by Brazilian universities. He was the co-winner of the Prêmio Jabuti for essays in 1965 and was awarded the Prêmio Machado de Assis in 1993, the Camões Prize in 1998 and the Alfonso Reyes International Prize in 2005. Candido is professor-emeritus at the University of São Paulo and São Paulo State University, and doctor honoris causa by the University of Campinas.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Fellow of the Royal Society	http://dbpedia.org/resource/Nevil_Sidgwick	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Fellow_of_the_Royal_Society	(**he=Nevil Sidgwick**): He was made a Fellow of the Royal Society	Nevil Vincent Sidgwick FRS (8 May 1873, Oxford – 15 March 1952, Oxford) was an English theoretical chemist who made significant contributions to the theory of valency and chemical bonding. After a few years at Rugby School, Sidgwick pursued undergraduate studies at Christ Church, Oxford, and a doctorate at the University of Tübingen. He received the MA from Lincoln College, Oxford, in October 1901, and spent almost his entire career in the city of his birth, becoming a Fellow of the college in 1901, and Professor of Chemistry from 1935 to 1945. Sidgwick became absorbed by the study of atomic structure and its importance in chemical bonding. He explained the bonding in coordination compounds (complexes), with a convincing account of the significance of the dative bond. Together with his students he demonstrated the existence and wide-ranging importance of the hydrogen bond. In 1927, he proposed the inert pair effect which describes the stability of heavier p-block atoms in an oxidation state two less than the maximum. In 1940 his Bakerian lecture with Herbert Marcus Powell correlated molecular geometry with the number of valence electrons on a central atom. These ideas were later developed into the VSEPR theory by Gillespie and Nyholm. His works include The Organic Chemistry of Nitrogen (1910), The Electronic Theory of Valency (1927), Some Physical Properties of the Covalent Link in Chemistry (1933), and the definitive The Chemical Elements and their Compounds (1950). He was made a Fellow of the Royal Society in 1922 and died in Oxford on 15 March 1952. The Sidgwick Laboratory in the Dyson Perrins Laboratory for organic chemistry and Sidgwick Close in front of the Inorganic Chemistry Laboratory at the University of Oxford were named after him.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Hugo Award	http://dbpedia.org/resource/Vernor_Vinge	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Hugo_Award	(**he=Vernor Vinge**): He is best known for his Hugo Award	Vernor Steffen Vinge (/ˈvɜːrnər ˈvɪndʒiː/; born October 2, 1944) is a retired San Diego State University (SDSU) Professor of Mathematics, computer scientist, and science fiction author. He is best known for his Hugo Award-winning novels and novellas A Fire Upon the Deep (1992), A Deepness in the Sky (1999), Rainbows End (2006), Fast Times at Fairmont High (2002), and The Cookie Monster (2004), as well as for his 1984 novel The Peace War and his 1993 essay "The Coming Technological Singularity", in which he argues that the creation of superhuman artificial intelligence will mark the point at which "the human era will be ended", such that no current models of reality are sufficient to predict beyond it. Within thirty years, we will have the technological means to create superhuman intelligence. Shortly after, the human era will be ended.— "The Coming Technological Singularity" (1993) by Vernor Vinge	
Equal	0	Abstract	In Sentence	Sbj-Obj		Military Cross	http://dbpedia.org/resource/Alexander_Kazakov	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Military_Cross	Alexander Alexandrovich Kazakov (Kozakov, Kosakoff) (Russian: Александр Александрович Казаков) (2 January 1889 – 1 August 1919) (British Distinguished Service Order and Military Cross	Alexander Alexandrovich Kazakov (Kozakov, Kosakoff) (Russian: Александр Александрович Казаков) (2 January 1889 – 1 August 1919) (British Distinguished Service Order and Military Cross and the French Légion d'honneur) was the most successful Russian flying ace and fighter pilot during the First World War.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Military Cross	http://dbpedia.org/resource/John_Johnston_(courtier)	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Military_Cross	(**he=John Johnston (courtier)**): He was awarded the Military Cross	Lieutenant Colonel Sir John "Johnny" Frederick Johnston  (24 August 1922 – 10 September 2006) was an officer in the British Army and then joined the Royal Household, serving as Assistant Comptroller and then Comptroller of the Lord Chamberlain's Office. Sometimes known as "Stopwatch Johnny", he was one of the Queen's most popular courtiers. His duties included co-ordinating the weddings of The Prince of Wales and Lady Diana Spencer at St Paul's Cathedral in 1981 and of The Prince Andrew and Sarah Ferguson at Westminster Abbey in 1986, and the funeral of The Duchess of Windsor at St George's Chapel, Windsor, also in 1986. Johnston was born in Burma, where his father was a banker in Mandalay. Brought up as a Roman Catholic, he was educated at Ampleforth College, where he became friends with Basil Hume. In 1941, he joined the 4th Battalion, Grenadier Guards, then being converted from infantry into an armoured formation with Churchill tanks. He commanded a squadron and then a troop. His troop was part of a diversion force posted to mislead the Germans into expecting an invasion of the Pas de Calais, so he landed in Normandy six weeks after D-Day. His battalion advanced though Belgium and the Netherlands, entering German territory near Minden. He sustained head injuries from a Panzerfaust attack on 21 April 1945, and he was hospitalised in Brussels. After convalescing and some leave, he rejoined his unit after VE Day in Schleswig-Holstein. He was awarded the Military Cross for his actions on the advance to the Elbe, and remained in the Army after demobilisation. He wrote of his war-time experiences in his Memoirs of a Tank Troop Leader. In 1949, he married the Honourable Elizabeth Hardinge, the younger daughter of Alexander Hardinge, 2nd Baron Hardinge of Penshurst, who was Private Secretary to the Sovereign from 1936 to 1943. Johnston first met his future wife at Welbeck College, where she was visiting her older sister who was married to another officer. She was later a magistrate in Windsor. Together, they had a son and a daughter. She died in 1995. Johnston was brigade major of the Household Division from October 1959 to August 1962, and he led the royal procession at Trooping the Colour in 1962, although he quickly had to be taught to ride a horse first. He commanded the 1st Battalion, Grenadier Guards in Germany, and retired from the Army as a Lieutenant-Colonel in July 1964. On leaving the Army, he joined the Lord Chamberlain's Office as Assistant Comptroller. He was appointed an Extra Equerry to the Queen in 1965. Until 1968, the Lord Chamberlain's duties included the licensing (and censoring) of plays and theatres under the Theatres Act 1843. He described the historic role of the Lord Chamberlain's Office in this area in his 1990 book, The Lord Chamberlain's Blue Pencil. Amongst his other duties, he helped to organise the celebrations of The Queen's Silver Jubilee in 1977. He was promoted to Comptroller in 1981, replacing Lieutenant-Colonel Sir Eric Penn shortly before the 1981 royal wedding. As such, he took charge of protocol, state visits, investitures, garden parties, the State Opening of Parliament, royal weddings and royal funerals, administration of the royal palaces and the Royal Collection, the Central Chancery of Knighthood, the Lords-in-Waiting, the Gentlemen at Arms, the Yeomen of the Guard, the Royal Company of Archers, the Queen's Bargemaster, the Royal Watermen, and supervised swan upping. He also controlled royal styles and titles, matters of precedence, granting of Royal Warrants, and licensing the use of the royal arms. On one occasion, when dressed in the uniform of the Grenadier Guards, he stood prominently beside The Queen on Horse Guards Parade, holding her handbag. Amongst his other interests, he was president of Hearing Dogs for the Deaf. For many years, he occupied a grace and favour cottage in Home Park, Windsor. He bought a cottage in west Wales in the 1970s which he used as a holiday home. He was appointed MVO in 1971, advanced to CVO in 1977, and then KCVO in 1981. He was appointed GCVO in 1987, the year in which he retired in 1987 and was succeeded as Comptroller by Lieutenant-Colonel George Alston-Roberts-West. He moved to a house in Windsor Great Park.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Academy Award for Best Foreign Language Film	http://dbpedia.org/resource/Roberto_Benigni	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Academy_Award_for_Best_Foreign_Language_Film	(**he=Roberto Benigni**): He co-wrote, directed and acted in the 1997 film, Life Is Beautiful, which garnered him the Academy Award for Best Actor and the Academy Award for Best Foreign Language Film	Roberto Remigio Benigni, Cavaliere di Gran Croce OMRI (Italian pronunciation: [roˈbɛrto beˈniɲɲi]; born 27 October 1952) is an Italian actor, comedian, screenwriter and director. He co-wrote, directed and acted in the 1997 film, Life Is Beautiful, which garnered him the Academy Award for Best Actor and the Academy Award for Best Foreign Language Film. He also portrayed Inspector Clouseau's son in Son of the Pink Panther (1993) and has collaborated with filmmaker Jim Jarmusch in three of his films: Down by Law (1986), Night on Earth (1991) and Coffee and Cigarettes (2003).	
Equal	0	Abstract	In Sentence	Pronoun-Obj		International Dublin Literary Award	http://dbpedia.org/resource/Akhil_Sharma	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/International_Dublin_Literary_Award	(**his=Akhil Sharma**): His second, Family Life, won the 2015 Folio Prize and 2016 International Dublin Literary Award	Akhil Sharma (born July 22, 1971) is an Indian-American author and professor of creative writing. His first published novel An Obedient Father won the 2001 Hemingway Foundation/PEN Award. His second, Family Life, won the 2015 Folio Prize and 2016 International Dublin Literary Award.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Academy Award for Best Supporting Actress	http://dbpedia.org/resource/Goldie_Hawn	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Academy_Award_for_Best_Supporting_Actress	(**she=Goldie Hawn**): She won the Academy Award for Best Supporting Actress	Goldie Jeanne Hawn (born November 21, 1945) is an American actress, director, producer, and occasional singer, who rose to fame on television's Rowan & Martin's Laugh-In (1968–70). She won the Academy Award for Best Supporting Actress and the Golden Globe Award for Best Supporting Actress for the 1969 film, Cactus Flower, maintaining bankable star status for more than three decades thereafter. She is the mother of actors Oliver Hudson, Kate Hudson and Wyatt Russell, and has been in a relationship with actor Kurt Russell since 1983. She founded The Hawn Foundation in 2003. Hawn was nominated for the Academy Award for Best Actress for the title role in the 1980 film Private Benjamin. Other films include: There's a Girl in My Soup (1970), Butterflies Are Free (1972), The Sugarland Express (1974), Shampoo (1975), Foul Play (1978), Seems Like Old Times (1980), Best Friends (1982), Overboard (1987), Bird on a Wire (1990), Death Becomes Her (1992), Housesitter (1992), The First Wives Club (1996), and The Banger Sisters (2002). She is set to star in her first film for 15 years with a role in Mother/Daughter (2017).	
Equal	0	Abstract	In Sentence	Sbj-Obj		Prix Goncourt	http://dbpedia.org/resource/André_Malraux	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Prix_Goncourt	Malraux's novel La Condition Humaine (Man's Fate) (1933) won the Prix Goncourt	André Malraux DSO (French: [ɑ̃dʁe malʁo]; 3 November 1901 – 23 November 1976) was a French novelist, art theorist and Minister of Cultural Affairs. Malraux's novel La Condition Humaine (Man's Fate) (1933) won the Prix Goncourt. He was appointed by President Charles de Gaulle as Minister of Information (1945–1946) and subsequently as France's first Minister of Cultural Affairs during de Gaulle's presidency (1959–1969).	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Distinguished Service Order	http://dbpedia.org/resource/Richard_Williams_(RAAF_officer)	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Distinguished_Service_Order	(**he=Richard Williams (RAAF officer)**): He was awarded the Distinguished Service Order	Air Marshal Sir Richard Williams, KBE, CB, DSO (3 August 1890 – 7 February 1980) is widely regarded as the "father" of the Royal Australian Air Force (RAAF). He was the first military pilot trained in Australia, and went on to command Australian and British fighter units in World War I. A proponent for air power independent of other branches of the armed services, Williams played a leading role in the establishment of the RAAF and became its first Chief of the Air Staff (CAS) in 1922. He served as CAS for thirteen years over three terms, longer than any other officer. Williams came from a working-class background in South Australia. He was a lieutenant in the Army when he learned to fly at Point Cook, Victoria, in 1914. As a pilot with the Australian Flying Corps (AFC) in World War I, Williams rose to command No. 1 Squadron AFC, and later 40th Wing RAF. He was awarded the Distinguished Service Order and finished the war a lieutenant colonel. Afterwards he campaigned for an Australian Air Force run separately to the Army and Navy, which came into being on 31 March 1921. The fledgling RAAF faced several challenges to its continued existence in the 1920s and early 1930s, and Williams received much of the credit for maintaining its independence. However an adverse report on flying safety standards saw him dismissed from the position of CAS and seconded to the RAF prior to World War II. Despite support in various quarters for his reinstatement as Air Force chief, and promotion to air marshal in 1940, he never again commanded the RAAF. After the war he was forcibly retired along with other World War I veteran officers. He took up the position of Director-General of Civil Aviation in Australia, and was knighted the year before his retirement in 1955.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Distinguished Service Order	http://dbpedia.org/resource/Alexander_Kazakov	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Distinguished_Service_Order	Alexander Alexandrovich Kazakov (Kozakov, Kosakoff) (Russian: Александр Александрович Казаков) (2 January 1889 – 1 August 1919) (British Distinguished Service Order	Alexander Alexandrovich Kazakov (Kozakov, Kosakoff) (Russian: Александр Александрович Казаков) (2 January 1889 – 1 August 1919) (British Distinguished Service Order and Military Cross and the French Légion d'honneur) was the most successful Russian flying ace and fighter pilot during the First World War.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Copley Medal	http://dbpedia.org/resource/Max_Perutz	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Copley_Medal	(**he=Max Perutz**): He went on to win the Royal Medal of the Royal Society in 1971 and the Copley Medal	Max Ferdinand Perutz OM CH CBE FRS (19 May 1914 – 6 February 2002) was an Austrian-born British molecular biologist, who shared the 1962 Nobel Prize for Chemistry with John Kendrew, for their studies of the structures of haemoglobin and myoglobin. He went on to win the Royal Medal of the Royal Society in 1971 and the Copley Medal in 1979. At Cambridge he founded and chaired (1962–79) The Medical Research Council Laboratory of Molecular Biology, fourteen of whose scientists have won Nobel Prizes. Perutz's contributions to molecular biology in Cambridge are documented in The History of the University of Cambridge: Volume 4 (1870 to 1990) published by the Cambridge University Press in 1992.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Copley Medal	http://dbpedia.org/resource/Josiah_Willard_Gibbs	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Copley_Medal	Gibbs received what was then considered the highest honor awarded by the international scientific community, the Copley Medal	Josiah Willard Gibbs (February 11, 1839 – April 28, 1903) was an American scientist who made important theoretical contributions to physics, chemistry, and mathematics. His work on the applications of thermodynamics was instrumental in transforming physical chemistry into a rigorous deductive science. Together with James Clerk Maxwell and Ludwig Boltzmann, he created statistical mechanics (a term that he coined), explaining the laws of thermodynamics as consequences of the statistical properties of ensembles of the possible states of a physical system composed of many particles. Gibbs also worked on the application of Maxwell's equations to problems in physical optics. As a mathematician, he invented modern vector calculus (independently of the British scientist Oliver Heaviside, who carried out similar work during the same period). In 1863, Yale awarded Gibbs the first American doctorate in engineering. After a three-year sojourn in Europe, Gibbs spent the rest of his career at Yale, where he was professor of mathematical physics from 1871 until his death. Working in relative isolation, he became the earliest theoretical scientist in the United States to earn an international reputation and was praised by Albert Einstein as "the greatest mind in American history". In 1901, Gibbs received what was then considered the highest honor awarded by the international scientific community, the Copley Medal of the Royal Society of London, "for his contributions to mathematical physics". Commentators and biographers have remarked on the contrast between Gibbs's quiet, solitary life in turn of the century New England and the great international impact of his ideas. Though his work was almost entirely theoretical, the practical value of Gibbs's contributions became evident with the development of industrial chemistry during the first half of the 20th century. According to Robert A. Millikan, in pure science Gibbs "did for statistical mechanics and for thermodynamics what Laplace did for celestial mechanics and Maxwell did for electrodynamics, namely, made his field a well-nigh finished theoretical structure."	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Enrico Fermi Award	http://dbpedia.org/resource/J._Robert_Oppenheimer	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Enrico_Fermi_Award	Robert Oppenheimer (April 22, 1904 – February 18, 1967) was an American theoretical physicist and professor of physics at the University of California, Berkeley. As the wartime head of the Los Alamos Laboratory, Oppenheimer is among those who are called the "father of the atomic bomb" for their role in the Manhattan Project, the World War II project that developed the first nuclear weapons used in the atomic bombings of Hiroshima and Nagasaki. The first atomic bomb was detonated on July 16, 1945, in the Trinity test in New Mexico; Oppenheimer remarked later that it brought to mind words from the Bhagavad Gita: "Now I am become Death, the destroyer of worlds." After the war Oppenheimer became chairman of the influential General Advisory Committee of the newly created United States Atomic Energy Commission, and used that position to lobby for international control of nuclear power to avert nuclear proliferation and a nuclear arms race with the Soviet Union. After provoking the ire of many politicians with his outspoken opinions during the Second Red Scare, he suffered the revocation of his security clearance in a much-publicized hearing in 1954, and was effectively stripped of his direct political influence; he continued to lecture, write and work in physics. Nine years later President John F. Kennedy awarded (and Lyndon B. Johnson presented) him with the Enrico Fermi Award	Julius Robert Oppenheimer (April 22, 1904 – February 18, 1967) was an American theoretical physicist and professor of physics at the University of California, Berkeley. As the wartime head of the Los Alamos Laboratory, Oppenheimer is among those who are called the "father of the atomic bomb" for their role in the Manhattan Project, the World War II project that developed the first nuclear weapons used in the atomic bombings of Hiroshima and Nagasaki. The first atomic bomb was detonated on July 16, 1945, in the Trinity test in New Mexico; Oppenheimer remarked later that it brought to mind words from the Bhagavad Gita: "Now I am become Death, the destroyer of worlds." After the war Oppenheimer became chairman of the influential General Advisory Committee of the newly created United States Atomic Energy Commission, and used that position to lobby for international control of nuclear power to avert nuclear proliferation and a nuclear arms race with the Soviet Union. After provoking the ire of many politicians with his outspoken opinions during the Second Red Scare, he suffered the revocation of his security clearance in a much-publicized hearing in 1954, and was effectively stripped of his direct political influence; he continued to lecture, write and work in physics. Nine years later President John F. Kennedy awarded (and Lyndon B. Johnson presented) him with the Enrico Fermi Award as a gesture of political rehabilitation. Oppenheimer's achievements in physics include the Born–Oppenheimer approximation for molecular wavefunctions, work on the theory of electrons and positrons, the Oppenheimer–Phillips process in nuclear fusion, and the first prediction of quantum tunneling. With his students he also made important contributions to the modern theory of neutron stars and black holes, as well as to quantum mechanics, quantum field theory, and the interactions of cosmic rays. As a teacher and promoter of science, he is remembered as a founding father of the American school of theoretical physics that gained world prominence in the 1930s. After World War II, he became director of the Institute for Advanced Study in Princeton.	
Equal	0	Abstract	In Sentence	Sbj-Obj		National Book Award	http://dbpedia.org/resource/Ralph_Ellison	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/National_Book_Award	Ellison is best known for his novel Invisible Man, which won the National Book Award	Ralph Waldo Ellison (March 1, 1913 – April 16, 1994) was an American novelist, literary critic, and scholar. He was born in Oklahoma City, Oklahoma. Ellison is best known for his novel Invisible Man, which won the National Book Award in 1953. He also wrote Shadow and Act (1964), a collection of political, social and critical essays, and Going to the Territory (1986). For The New York Times, the best of these essays in addition to the novel put him "among the gods of America's literary Parnassus."A posthumous novel, Juneteenth, was published after being assembled from voluminous notes he left after his death.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		National Book Award	http://dbpedia.org/resource/Thornton_Wilder	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/National_Book_Award	(**he=Thornton Wilder**): He won three Pulitzer Prizes—for the novel The Bridge of San Luis Rey and for the two plays Our Town and The Skin of Our Teeth — and a U.S. National Book Award	Thornton Niven Wilder (April 17, 1897 – December 7, 1975) was an American playwright and novelist. He won three Pulitzer Prizes—for the novel The Bridge of San Luis Rey and for the two plays Our Town and The Skin of Our Teeth — and a U.S. National Book Award for the novel The Eighth Day.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Victoria Cross	http://dbpedia.org/resource/George_White_(British_Army_officer)	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Victoria_Cross	(**his=George White (British Army officer)**): his bravery during these two battles, he was awarded the Victoria Cross	Field Marshal Sir George Stuart White VC, GCB, OM, GCSI, GCMG, GCIE, GCVO (6 July 1835 – 24 June 1912) was an officer of the British Army. He was stationed at Peshawar during the Indian Mutiny and then fought at the Battle of Charasiab in October 1879 and at the Battle of Kandahar in September 1880 during the Second Anglo-Afghan War. For his bravery during these two battles, he was awarded the Victoria Cross. He went on to command a brigade during the Third Anglo-Burmese War in 1886 and became commander of Quetta District in 1889 in which role he led operations in the Zhob Valley and in Balochistan. He was commander of the forces in Natal at the opening of the Second Boer War and fought at the Battle of Elandslaagte in October 1899. He commanded the garrison at the Siege of Ladysmith: although instructed by General Sir Redvers Buller to surrender the garrison he responded "I hold Ladysmith for the Queen" and held out for another four months before being relieved in February 1900. He finished his career as Governor of Gibraltar and then as Governor of the Royal Hospital Chelsea.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Victoria Cross	http://dbpedia.org/resource/Henry_Dalziel	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Victoria_Cross	Henry Dalziel, VC (18 February 1893 – 24 July 1965) was an Australian recipient of the Victoria Cross	Henry Dalziel, VC (18 February 1893 – 24 July 1965) was an Australian recipient of the Victoria Cross (VC), the highest award for gallantry in the face of the enemy that can be awarded to British and Commonwealth forces. He was awarded the VC while serving with the Australian Imperial Force during the First World War. Dalziel's VC was the 1,000th awarded. After the war, Dalziel returned to Australia and tried to make a living by farming. Troubled by the injuries he sustained during the war, he left the land and took up factory work. He moved between jobs several times during the 1930s, and led something of a transient lifestyle, even at one stage turning to gold prospecting. In the mid-1930s he rejoined the army in a part-time capacity and during the Second World War served in a training role in Australia. He died in 1965 at the age of 72.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Victoria Cross	http://dbpedia.org/resource/James_McGuire_(VC)	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Victoria_Cross	James McGuire VC (1827 – 22 December 1862) was an Irish recipient of the Victoria Cross	James McGuire VC (1827 – 22 December 1862) was an Irish recipient of the Victoria Cross, the highest award for gallantry in the face of the enemy that can be awarded to British and Commonwealth forces. The V.C. was later forfeited.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Victoria Cross	http://dbpedia.org/resource/John_Alexander_(VC)	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Victoria_Cross	John Alexander VC (died 24 September 1857) was a British Army soldier and an Irish recipient of the Victoria Cross	John Alexander VC (died 24 September 1857) was a British Army soldier and an Irish recipient of the Victoria Cross (VC), the highest award for gallantry in the face of the enemy that can be awarded to a member of the British and Commonwealth forces. Born in Mullingar, County Westmeath, Alexander was a private in the 90th Perthshire Light Infantry (later known as The Cameronians (Scottish Rifles)), during the Crimean War when the following deed took place for which he was awarded the VC: On 18 June 1855 after the attack on the Redan at Sebastopol, Alexander went out from the trenches under very heavy fire and brought in several wounded men. On 6 September, when he was with a working party in the most advanced trench, he went out under heavy fire and helped to bring in a captain who was severely wounded. He was later killed in action during the Siege of Lucknow during the Indian Mutiny in British India on 24 September 1857.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Victoria Cross	http://dbpedia.org/resource/John_Carroll_(VC)	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Victoria_Cross	John Carroll, VC (16 August 1891 – 4 October 1971) was an Australian recipient of the Victoria Cross	John Carroll, VC (16 August 1891 – 4 October 1971) was an Australian recipient of the Victoria Cross, the highest award for gallantry in the face of the enemy awarded to British and Commonwealth forces.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Victoria Cross	http://dbpedia.org/resource/Joseph_Henry_Collin	http://dbpedia.org/ontology/award	http://dbpedia.org/resource/Victoria_Cross	Joseph Henry Collin VC (Irish: Seosamh Annraoi Ó Coileáin; 10 April 1893 – 9 April 1918) was an English recipient of the Victoria Cross	Joseph Henry Collin VC (Irish: Seosamh Annraoi Ó Coileáin; 10 April 1893 – 9 April 1918) was an English recipient of the Victoria Cross, the highest and most prestigious award for gallantry in the face of the enemy that can be awarded to British and Commonwealth forces. Collin was born on 10 April 1893 to Joseph Collin and Mary MacDermont, of 8 Petteril Terrace, Harraby, Carlisle. He was 24 years old, and a second lieutenant in the 1/4th Battalion, King's Own Royal Lancaster Regiment when he was awarded the VC for his actions on 9 April 1918 at Givenchy, France. He was killed in action whilst performing the act.	
