number of equals =	1522
number of contains =	819
notInAbstractList =	8007
Appoaches:
	Sbj-Obj =	1403
	Pronoun-Obj =	938
Extraction:
	In Sentence =	2235
	In Paragraph =	106
Blank Sentences =	1
Number of articles not found in 2016-10 wikipedia nif version =	31	Dilip_Dandekar,Ben_%22Yahtzee%22_Croshaw,Tom_Osborne__Tom_Osborne__1,Jersey_Joe_Walcott__Arnold_%22Jersey_Joe_Walcott%22_Cream__1,Ken_Dryden__Ken_Dryden__1,Donald_%22Buz%22_Lukens,David_E._Clemmer,John_%22Bam%22_Carney,J._E._%22Buster%22_Brown,Billy_Chow__Billy_Chow__1,Sahab_Singh_Chauhan,Becca_Swanson__Becca_Swanson__1,C._E._%22Cap%22_Barham,Chris_Collins_(Virginia_politician),William_T._%22Bill%22_Hanna,John_Bell_(Florida_politician),Roberto_%22Cyborg%22_Abreu,Toshifumi_Takeshima,CM_Punk__CM_Punk__1,CM_Punk__CM_Punk__1,Amin_Mahmoud_(politician)__Amin_A._Mahmoud__1,Theodore_%22Ted%22_Jones,Clarence_%22Tiger%22_Davis,Carson_W._%22Bill%22_Beck,Chris_Haueter,Saurabh_Gadgil,Adam_Goode,Achim_Albrecht__Achim_Albrecht__1,Yukio_Sakaguchi__Yukio_Sakaguchi__1,C._H._%22Sammy%22_Downs,Fernando_Chien,
Kind of Match	Section	Section Title	Extraction	Approach	Blank Sentence	NIF-Anchor	Subject	Relation	Object	Sentence	Context
Contains	0	Abstract	In Sentence	Sbj-Obj		Chicago Transit Authority	http://dbpedia.org/resource/Ron_Huberman	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Chicago	Huberman served as president of the Chicago Transit Authority	Ron Huberman is an American private equity manager and entrepreneur. He moved to the private sector following almost two decades in public service for the city of Chicago. He is the former chief executive officer and superintendent of Chicago Public Schools (2009-2010), the third-largest school system in the United States. In that role, he oversaw a system of 675 schools and more than 400,000 students with a budget of upwards $6 billion. Prior to heading to CPS, Huberman served as president of the Chicago Transit Authority. He also headed the city’s Office of Emergency Management and Communications, bringing rapid change to that agency following the September 11 attacks on America.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Chicago Public Schools	http://dbpedia.org/resource/Ron_Huberman	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Chicago	(**he=Ron Huberman**): He is the former chief executive officer and superintendent of Chicago	Ron Huberman is an American private equity manager and entrepreneur. He moved to the private sector following almost two decades in public service for the city of Chicago. He is the former chief executive officer and superintendent of Chicago Public Schools (2009-2010), the third-largest school system in the United States. In that role, he oversaw a system of 675 schools and more than 400,000 students with a budget of upwards $6 billion. Prior to heading to CPS, Huberman served as president of the Chicago Transit Authority. He also headed the city’s Office of Emergency Management and Communications, bringing rapid change to that agency following the September 11 attacks on America.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Chicago	http://dbpedia.org/resource/Ron_Huberman	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Chicago	Huberman served as president of the Chicago	Ron Huberman is an American private equity manager and entrepreneur. He moved to the private sector following almost two decades in public service for the city of Chicago. He is the former chief executive officer and superintendent of Chicago Public Schools (2009-2010), the third-largest school system in the United States. In that role, he oversaw a system of 675 schools and more than 400,000 students with a budget of upwards $6 billion. Prior to heading to CPS, Huberman served as president of the Chicago Transit Authority. He also headed the city’s Office of Emergency Management and Communications, bringing rapid change to that agency following the September 11 attacks on America.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Hamburg Tropical Institute	http://dbpedia.org/resource/Alfred_Kahl	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Hamburg	(**his=Alfred Kahl**): His interest in ciliates began, according to his own account, when his daughter was studying under Dr. Eduard Reichenow, then head of the protozoa department at the Hamburg	Alfred Detlef Fritz Kahl (18 February 1877 – November, 1946) was a German schoolteacher who took up microscopy in mid-life and became a leading authority on ciliated protozoa. In a burst of scientific productivity that lasted just nine years, he published 1800 pages of scholarly work, in which he described 17 new ciliate families, 57 genera, and about 700 previously unknown species. During his brief career as a protozoologist, he redescribed and illustrated nearly all the species of ciliates known in his time, and fit them into a taxonomic scheme that remains influential today. Kahl was born in the municipality of Warwerort, in the Dithmarschen district of Germany, a region of the country that includes the city of Hamburg. Official records show that he taught primary school in Hamburg, from 1897 to 1901, and that by 1934 he was teaching English, French and Natural History at a Gymnasium (High School) in Hamburg. Nothing else is known about his early life. His interest in ciliates began, according to his own account, when his daughter was studying under Dr. Eduard Reichenow, then head of the protozoa department at the Hamburg Tropical Institute: "The very interesting literature and preparations my daughter Lucia brought home fascinated me, as a dedicated biologist, and created the desire to study this field more deeply…Thus, I enthusiastically commenced literature reading and investigation of the small water bodies in my surroundings at the beginning of the year 1924. Within nine months, I got a rather solid knowledge in drawing and identifying manyspecies." Kahl's first scholarly work, published in 1926 when he was 49 years old, was a 241-page monograph on "new and little-known forms of holotrich and heterotrich ciliates." In the course of the next nine years, he issued a steady series of important articles, culminating in his compendious, 4-volume study of free-living ciliates, Wimpertiere oder Ciliata (Infusoria), published as part of a series on German wildlife, edited by the zoologist Friedrich Dahl. This lavishly illustrated work, which combines new research with meticulous historical and taxonomic investigations, was completed in 1935. At this point, Kahl abruptly stopped publishing. The reasons for Kahl's withdrawal from the field are not known. The ciliatologist Wilhelm Foissner speculates that he was discouraged by harsh criticism from academic colleagues, and rejection by academic journals. Despite these setbacks, his work continued to win admirers among researchers involved in the classification and identification of ciliates. Sometime in the early 1940s he returned to his microscope, producing the first part of what was supposed to be another 4-volume treatise on the infusoria. The first volume made it into print. However, in the turmoil and confusion of wartime Germany, the second part of the projected work was lost, and the remaining sections were never completed. In November 1946 (the exact date is uncertain) Alfred Kahl died of unknown causes, at the age of 69.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Hamburg	http://dbpedia.org/resource/Alfred_Kahl	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Hamburg	Kahl was born in the municipality of Warwerort, in the Dithmarschen district of Germany, a region of the country that includes the city of Hamburg	Alfred Detlef Fritz Kahl (18 February 1877 – November, 1946) was a German schoolteacher who took up microscopy in mid-life and became a leading authority on ciliated protozoa. In a burst of scientific productivity that lasted just nine years, he published 1800 pages of scholarly work, in which he described 17 new ciliate families, 57 genera, and about 700 previously unknown species. During his brief career as a protozoologist, he redescribed and illustrated nearly all the species of ciliates known in his time, and fit them into a taxonomic scheme that remains influential today. Kahl was born in the municipality of Warwerort, in the Dithmarschen district of Germany, a region of the country that includes the city of Hamburg. Official records show that he taught primary school in Hamburg, from 1897 to 1901, and that by 1934 he was teaching English, French and Natural History at a Gymnasium (High School) in Hamburg. Nothing else is known about his early life. His interest in ciliates began, according to his own account, when his daughter was studying under Dr. Eduard Reichenow, then head of the protozoa department at the Hamburg Tropical Institute: "The very interesting literature and preparations my daughter Lucia brought home fascinated me, as a dedicated biologist, and created the desire to study this field more deeply…Thus, I enthusiastically commenced literature reading and investigation of the small water bodies in my surroundings at the beginning of the year 1924. Within nine months, I got a rather solid knowledge in drawing and identifying manyspecies." Kahl's first scholarly work, published in 1926 when he was 49 years old, was a 241-page monograph on "new and little-known forms of holotrich and heterotrich ciliates." In the course of the next nine years, he issued a steady series of important articles, culminating in his compendious, 4-volume study of free-living ciliates, Wimpertiere oder Ciliata (Infusoria), published as part of a series on German wildlife, edited by the zoologist Friedrich Dahl. This lavishly illustrated work, which combines new research with meticulous historical and taxonomic investigations, was completed in 1935. At this point, Kahl abruptly stopped publishing. The reasons for Kahl's withdrawal from the field are not known. The ciliatologist Wilhelm Foissner speculates that he was discouraged by harsh criticism from academic colleagues, and rejection by academic journals. Despite these setbacks, his work continued to win admirers among researchers involved in the classification and identification of ciliates. Sometime in the early 1940s he returned to his microscope, producing the first part of what was supposed to be another 4-volume treatise on the infusoria. The first volume made it into print. However, in the turmoil and confusion of wartime Germany, the second part of the projected work was lost, and the remaining sections were never completed. In November 1946 (the exact date is uncertain) Alfred Kahl died of unknown causes, at the age of 69.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Houston	http://dbpedia.org/resource/Joanne_Herring	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Houston	Herring also served as the honorary consul at the Consulate-General of Pakistan based in Houston	Joanne King Herring (born July 3, 1929) is an American socialite, businesswoman, political activist, philanthropist, diplomat, and former television talk show host. Hailing from Houston, Texas, she is best known for influencing policy through her long association and political relation with the President of Pakistan Zia-ul-Haq (1977–88). Herring also served as the honorary consul at the Consulate-General of Pakistan based in Houston; she is also the recipient of the Jinnah Medal, one of Pakistan's highest honors. Throughout the 1980s, Herring almost single handily created the entire United States support for the Mujahideen in Afghanistan by assisting the U.S. Representative Charlie Wilson to persuade the U.S. government to train and arm the Mujahideen resistance fighters to fight in the Soviet war in Afghanistan, which began in 1979  known as Operation Cyclone. These events inspired the book Charlie Wilson's War: The Extraordinary Story of the Largest Covert Operation in History; Herring is portrayed by actress Julia Roberts in the 2007 film Charlie Wilson's War. Since the September 11 attacks, Herring has stated that she "did not make al-Qaeda" and that she "cannot predict the future." Herring remains very active in social circles in Houston and regularly contributes to and participates in benefits to help American troops and the Afghan people. Her second book, Diplomacy and Diamonds: My Wars from the Ballroom to the Battlefield, was released on January 1, 2011.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Houston	http://dbpedia.org/resource/Joanne_Herring	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Houston	Herring also served as the honorary consul at the Consulate-General of Pakistan based in Houston	Joanne King Herring (born July 3, 1929) is an American socialite, businesswoman, political activist, philanthropist, diplomat, and former television talk show host. Hailing from Houston, Texas, she is best known for influencing policy through her long association and political relation with the President of Pakistan Zia-ul-Haq (1977–88). Herring also served as the honorary consul at the Consulate-General of Pakistan based in Houston; she is also the recipient of the Jinnah Medal, one of Pakistan's highest honors. Throughout the 1980s, Herring almost single handily created the entire United States support for the Mujahideen in Afghanistan by assisting the U.S. Representative Charlie Wilson to persuade the U.S. government to train and arm the Mujahideen resistance fighters to fight in the Soviet war in Afghanistan, which began in 1979  known as Operation Cyclone. These events inspired the book Charlie Wilson's War: The Extraordinary Story of the Largest Covert Operation in History; Herring is portrayed by actress Julia Roberts in the 2007 film Charlie Wilson's War. Since the September 11 attacks, Herring has stated that she "did not make al-Qaeda" and that she "cannot predict the future." Herring remains very active in social circles in Houston and regularly contributes to and participates in benefits to help American troops and the Afghan people. Her second book, Diplomacy and Diamonds: My Wars from the Ballroom to the Battlefield, was released on January 1, 2011.	
Contains	0	Abstract	In Sentence	Sbj-Obj		University of Karachi	http://dbpedia.org/resource/Moinuddin_Aqeel	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Karachi	Moinuddin Aqeel (Urdu: معین الدین عقیل) (b. 25 June 1946) is an author, critic being a scholar of Urdu literature and [from Pakistan, who served the University of Karachi	Moinuddin Aqeel (Urdu: معین الدین عقیل) (b. 25 June 1946) is an author, critic being a scholar of Urdu literature and [from Pakistan, who served the University of Karachi as Professor and chairman of Urdu department. He also remained Director of the Bureau of Composition, Compilation and Translation, University of Karachi. Besides University of Karachi, Dr. Aqeel taught Urdu at the Tokyo University of Foreign Studies, Japan and University of Oriental Studies, Naples, Italy for several years. He also gave weekly extension lectures at the Daito Bunka University, Saitama, Japan on Pakistan's culture and history. He is currently Dean of the Faculty of Languages and Literature and has served as Chairman of the Department of Urdu at International Islamic University, Islamabad.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Los Angeles	http://dbpedia.org/resource/Tim_Curry	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Los_Angeles	Curry first rose to prominence with his portrayal of Dr Frank-N-Furter in the 1975 cult film The Rocky Horror Picture Show, reprising the role he had originated in the 1973 London and 1974 Los Angeles	Timothy James "Tim" Curry (born 19 April 1946) is an English actor, voice actor and singer, known for his work in a diverse range of theatre, film and television productions, often portraying villainous roles or character parts. Curry first rose to prominence with his portrayal of Dr Frank-N-Furter in the 1975 cult film The Rocky Horror Picture Show, reprising the role he had originated in the 1973 London and 1974 Los Angeles stage productions of The Rocky Horror Show. His other stage roles include Wolfgang Amadeus Mozart in the 1980 Broadway production of Amadeus, The Pirate King in the 1982 West End production of The Pirates of Penzance, Alan Swann in the Broadway production of My Favourite Year and King Arthur in Broadway and West End productions of Spamalot from 2005 to 2007. Curry garnered further acclaim for his film and television roles; as Rooster Hannigan in the 1982 film adaptation of Annie, as Darkness in the fantasy film Legend, as Wadsworth in the mystery comedy film Clue, as Pennywise in the horror miniseries It and as Nigel Thornberry on the animated television series The Wild Thornberrys.	
Contains	0	Abstract	In Sentence	Sbj-Obj		Los Angeles County	http://dbpedia.org/resource/Darren_Levine	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Los_Angeles	Darren R. Levine (born April 3, 1960 in Los Angeles, California, United States) is a martial artist, an entrepreneur, and a prosecutor for the Los Angeles County	Darren R. Levine (born April 3, 1960 in Los Angeles, California, United States) is a martial artist, an entrepreneur, and a prosecutor for the Los Angeles County District Attorney's office. He is best known for helping to popularize Krav Maga, the official hand-to-hand combat system of the Israel Defense Forces.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Ottawa East	http://dbpedia.org/resource/Jean-Robert_Gauthier	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ottawa	(**he=Jean-Robert Gauthier**): He was elected to the House of Commons of Canada to represent the riding of Ottawa	Jean-Robert Gauthier, CM OOnt (October 22, 1929 – December 10, 2009) was a Canadian politician. A chiropractor by training, he entered politics as trustee on a local school board. He was elected to the House of Commons of Canada to represent the riding of Ottawa East in the 1972 election as a Liberal Party Member of Parliament. He remained its representative for several decades winning by large majorities each time in the safe Liberal seat. In 1984, he was appointed opposition whip and became a member of the party's shadow cabinet. His highest profile came during his time as official languages critic for the Liberal caucus, in which Gauthier was a strident defender of official bilingualism. Locally, he was known for campaigning to have an aquarium built in Ottawa. With the Liberal victory in the 1993 election, he ran for Speaker of the House, but lost by one vote to Gilbert Parent. In 1994, he was appointed to the Senate, where he fought for the rights of French-speaking Canadians. He retired on his 75th birthday in 2004. In the Senate, he listed his Senate division as "Ontario" from November 23, 1994 to December 3, 2001, and as "Ottawa – Vanier" from December 4, 2001 until his retirement. He was made a member of the Order of Canada in 2007. In 2009, he was made a member of the Order of Ontario. He was made an Officer of the Legion of Honour by the French Government in 2002. In September 2006, Jean-Robert Gauthier Catholic Elementary School opened in Barrhaven.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Pittsburgh	http://dbpedia.org/resource/Gary_Miller_(computer_scientist)	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Pittsburgh	Gary Lee Miller is a professor of Computer Science at Carnegie Mellon University, Pittsburgh	Gary Lee Miller is a professor of Computer Science at Carnegie Mellon University, Pittsburgh, United States. In 2003 he won the ACM Paris Kanellakis Award (with three others) for the Miller–Rabin primality test. He was made an ACM Fellow in 2002 and won the Knuth Prize in 2013. Miller received his Ph.D. from the University of California, Berkeley in 1975 under the direction of Manuel Blum. His Ph.D. thesis was titled Riemann's Hypothesis and Tests for Primality. Apart from computational number theory and primality testing, he has worked in the areas of computational geometry, scientific computing, parallel algorithms andrandomized algorithms. Among his Ph.D. students are Susan Landau, F. Thomson Leighton, Shang-Hua Teng, and Jonathan Shewchuk.	
